Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
"1,166,648,639"	"4,843,126,944"	147-149	18/07/30-12:26:17	WEIZEN	1485	"1,943"	"66,90"	"1,000"	"488,07"	30.07.2018	Ein	"5,800"	Nein	"33,36"	"13,40"	"8,223"	10647	"8,223"	10647	Eingang	"0,00013"	"0,010"	"0,113"	"0,00"	"59,00"	42	"6,995"	"4,057"	"8,874"	"36,00"	"1,079"	"0,00083"	"0,012"	"0,194"	30.07.2018
"1,166,651,030"	"4,843,127,618"	147-149	18/07/30-12:26:17	WEIZEN	1486	"1,944"	"67,00"	"1,000"	"488,12"	30.07.2018	Ein	"5,800"	Nein	"34,68"	"13,40"	"8,545"	11064	"8,545"	11064	Eingang	"0,00036"	"0,010"	"0,113"	"0,00"	"59,00"	42	"6,998"	"4,059"	"8,869"	"36,00"	"1,038"	"0,00080"	"0,012"	"0,194"	30.07.2018
"1,166,653,391"	"4,843,128,317"	147-149	18/07/30-12:26:17	WEIZEN	1487	"1,944"	"65,80"	"1,000"	"488,15"	30.07.2018	Ein	"5,800"	Nein	"32,60"	"13,20"	"8,032"	10400	"8,032"	10400	Eingang	"-0,00036"	"0,010"	"0,113"	"0,00"	"60,00"	42	"6,998"	"4,059"	"8,869"	"36,00"	"1,104"	"0,00085"	"0,012"	"0,194"	30.07.2018
"1,166,655,739"	"4,843,129,028"	147-149	18/07/30-12:26:17	WEIZEN	1488	"1,976"	"65,40"	"1,000"	"488,16"	30.07.2018	Ein	"5,800"	Nein	"34,20"	"13,40"	"8,289"	10733	"8,289"	10733	Eingang	-5.63E-02	"0,010"	"0,115"	"0,00"	"57,00"	42	"7,114"	"4,126"	"8,725"	"36,00"	"1,053"	"0,00081"	"0,012"	"0,198"	30.07.2018
"1,166,658,118"	"4,843,129,718"	147-149	18/07/30-12:26:17	WEIZEN	1489	"1,968"	"66,50"	"1,000"	"488,20"	30.07.2018	Ein	"5,800"	Nein	"32,50"	"13,50"	"7,909"	10240	"7,909"	10240	Eingang	-8.71E-02	"0,010"	"0,114"	"0,00"	"60,00"	42	"7,085"	"4,109"	"8,761"	"36,00"	"1,108"	"0,00086"	"0,012"	"0,197"	30.07.2018
"1,166,660,496"	"4,843,130,376"	147-149	18/07/30-12:26:17	WEIZEN	1490	"1,946"	"67,50"	"1,000"	"488,24"	30.07.2018	Ein	"5,800"	Nein	"34,75"	"13,40"	"8,552"	11073	"8,552"	11073	Eingang	"0,00022"	"0,010"	"0,113"	"0,00"	"59,00"	42	"7,006"	"4,063"	"8,860"	"36,00"	"1,036"	"0,00080"	"0,012"	"0,195"	30.07.2018
"1,166,662,884"	"4,843,131,001"	147-149	18/07/30-12:26:17	WEIZEN	1491	"1,966"	"68,60"	"1,000"	"488,25"	30.07.2018	Ein	"5,800"	Nein	"30,78"	"13,40"	"7,498"	"9708,8"	"7,498"	"9708,8"	Eingang	"-0,00024"	"0,010"	"0,114"	"0,00"	"59,00"	42	"7,078"	"4,105"	"8,770"	"36,00"	"1,170"	"0,00090"	"0,011"	"0,197"	30.07.2018
"1,166,665,269"	"4,843,131,642"	147-149	18/07/30-12:26:17	WEIZEN	1492	"1,988"	"67,80"	"1,000"	"488,28"	30.07.2018	Ein	"5,800"	Nein	"35,58"	"13,30"	"8,572"	11099	"8,572"	11099	Eingang	"-0,00020"	"0,010"	"0,115"	"0,00"	"57,00"	42	"7,157"	"4,151"	"8,673"	"36,00"	"1,012"	"0,00078"	"0,013"	"0,199"	30.07.2018
"1,166,667,671"	"4,843,132,291"	147-149	18/07/30-12:26:17	WEIZEN	1493	"1,962"	"67,90"	"1,000"	"488,33"	30.07.2018	Ein	"5,800"	Nein	"32,86"	"13,20"	"8,022"	10387	"8,022"	10387	Eingang	"-0,00086"	"0,010"	"0,114"	"0,00"	"59,00"	42	"7,063"	"4,097"	"8,788"	"36,00"	"1,095"	"0,00085"	"0,012"	"0,196"	30.07.2018
"1,166,670,038"	"4,843,132,944"	147-149	18/07/30-12:26:17	WEIZEN	1494	"1,984"	"67,40"	"1,000"	"488,38"	30.07.2018	Ein	"5,800"	Nein	"36,15"	"13,60"	"8,726"	11298	"8,715"	11285	Eingang	"-0,00044"	"0,010"	"0,115"	"0,00"	"61,00"	42	"7,142"	"4,143"	"8,690"	"36,00"	"0,996"	"0,00077"	"0,013"	"0,198"	30.07.2018
