Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.64727703	48.39523653	RK	18/07/26-17:15:02	WEIZEN	8891.0	1,333	21,00	1,000	490,16	26.07.2018	Ein	5,900	Ja	17,07	13,40	6,030	7807,3	6,030	7807,3	Eingang	0,00019	76.0	4,799	2,831	0,0061	26.07.2018
11.64728299	48.39524682	RK	18/07/26-17:15:02	WEIZEN	8892.0	1,389	22,00	1,000	490,34	26.07.2018	Ein	5,900	Ja	17,58	13,40	5,959	7716,2	5,959	7716,2	Eingang	-8.87E-02	76.0	5,000	2,950	0,0063	26.07.2018
11.64728949	48.39525747	RK	18/07/26-17:15:02	WEIZEN	8893.0	1,389	19,60	1,000	490,52	26.07.2018	Ein	5,900	Ja	18,16	13,50	6,156	7971,1	6,156	7971,1	Eingang	9.76E-02	76.0	5,000	2,950	0,0065	26.07.2018
11.64729553	48.39526872	RK	18/07/26-17:15:02	WEIZEN	8894.0	1,417	18,50	1,000	490,68	26.07.2018	Ein	5,900	Ja	17,74	13,50	5,894	7631,1	5,894	7631,1	Eingang	6.59E-02	76.0	5,101	3,010	0,0064	26.07.2018
11.64730126	48.39528012	RK	18/07/26-17:15:02	WEIZEN	8895.0	1,444	17,70	1,000	490,84	26.07.2018	Ein	5,900	Ja	17,81	13,60	5,807	7518,6	5,800	7509,9	Eingang	0,00059	76.0	5,198	3,067	0,0064	26.07.2018
11.64730669	48.3952914	RK	18/07/26-17:15:02	WEIZEN	8896.0	1,444	17,50	1,000	491,00	26.07.2018	Ein	5,900	Ja	17,62	13,40	5,746	7440,2	5,746	7440,2	Eingang	-0,00028	76.0	5,198	3,067	0,0063	26.07.2018
11.64731186	48.39530231	RK	18/07/26-17:15:02	WEIZEN	8897.0	1,306	21,60	1,000	491,13	26.07.2018	Ein	5,900	Ja	17,31	13,50	6,241	8081,6	6,241	8081,6	Eingang	-0,00030	76.0	4,702	2,774	0,0062	26.07.2018
11.64731811	48.39531278	RK	18/07/26-17:15:02	WEIZEN	8898.0	1,389	20,70	1,000	491,28	26.07.2018	Ein	5,900	Ja	17,07	13,40	5,787	7492,5	5,787	7492,5	Eingang	0,00068	76.0	5,000	2,950	0,0061	26.07.2018
11.64732423	48.39532351	RK	18/07/26-17:15:02	WEIZEN	8899.0	1,389	19,80	1,000	491,43	26.07.2018	Ein	5,900	Ja	17,14	13,50	5,811	7524,2	5,811	7524,2	Eingang	0,00026	76.0	5,000	2,950	0,0062	26.07.2018
11.6473299	48.39533396	RK	18/07/26-17:15:02	WEIZEN	8900.0	1,389	19,60	1,000	491,58	26.07.2018	Ein	5,900	Ja	17,14	13,50	5,811	7524,2	5,811	7524,2	Eingang	0,00044	76.0	5,000	2,950	0,0062	26.07.2018
11.64733574	48.39534481	RK	18/07/26-17:15:02	WEIZEN	8901.0	1,333	20,00	1,000	491,72	26.07.2018	Ein	5,900	Ja	16,93	13,50	5,980	7743,2	5,980	7743,2	Eingang	0,00048	76.0	4,799	2,831	0,0061	26.07.2018
11.64734163	48.39535556	RK	18/07/26-17:15:02	WEIZEN	8902.0	1,333	20,40	1,000	491,86	26.07.2018	Ein	5,900	Ja	18,11	13,60	6,395	8280,4	6,388	8270,8	Eingang	0,00068	76.0	4,799	2,831	0,0065	26.07.2018
11.64734737	48.39536579	RK	18/07/26-17:15:02	WEIZEN	8903.0	1,333	20,00	1,000	492,01	26.07.2018	Ein	5,900	Ja	17,57	13,50	6,205	8034,3	6,205	8034,3	Eingang	0,00063	76.0	4,799	2,831	0,0063	26.07.2018
11.64735319	48.39537638	RK	18/07/26-17:15:02	WEIZEN	8904.0	1,361	22,30	1,000	492,16	26.07.2018	Ein	5,900	Ja	18,71	13,50	6,474	8382,2	6,474	8382,2	Eingang	0,00012	76.0	4,900	2,891	0,0067	26.07.2018
11.64735963	48.39538682	RK	18/07/26-17:15:02	WEIZEN	8905.0	1,333	21,10	1,000	492,29	26.07.2018	Ein	5,900	Ja	17,99	13,50	6,355	8228,4	6,355	8228,4	Eingang	0,00033	76.0	4,799	2,831	0,0065	26.07.2018
11.6473659	48.39539761	RK	18/07/26-17:15:02	WEIZEN	8906.0	1,333	18,50	1,000	492,40	26.07.2018	Ein	5,900	Ja	18,12	13,50	6,400	8286,6	6,400	8286,6	Eingang	0,00059	76.0	4,799	2,831	0,0065	26.07.2018
11.64737144	48.39540862	RK	18/07/26-17:15:02	WEIZEN	8907.0	1,333	17,20	1,000	492,51	26.07.2018	Ein	5,900	Ja	17,95	13,50	6,340	8209,0	6,340	8209,0	Eingang	0,00026	76.0	4,799	2,831	0,0065	26.07.2018
11.64737636	48.39541919	RK	18/07/26-17:15:02	WEIZEN	8908.0	1,333	18,00	1,000	492,62	26.07.2018	Ein	5,900	Ja	18,09	13,40	6,390	8273,4	6,390	8273,4	Eingang	-0,00011	76.0	4,799	2,831	0,0065	26.07.2018
11.64738162	48.39542996	RK	18/07/26-17:15:02	WEIZEN	8909.0	1,333	19,00	1,000	492,74	26.07.2018	Ein	5,900	Ja	18,76	13,50	6,625	8577,7	6,625	8577,7	Eingang	0,00042	76.0	4,799	2,831	0,0067	26.07.2018
11.64738686	48.39544006	RK	18/07/26-17:15:02	WEIZEN	8910.0	1,306	19,30	1,000	492,86	26.07.2018	Ein	5,900	Ja	18,32	13,60	6,604	8550,6	6,596	8540,7	Eingang	0,00042	76.0	4,702	2,774	0,0066	26.07.2018
11.64739219	48.39545016	RK	18/07/26-17:15:02	WEIZEN	8911.0	1,306	18,60	1,000	492,98	26.07.2018	Ein	5,900	Ja	17,77	13,60	6,405	8293,3	6,398	8283,7	Eingang	6.56E-02	76.0	4,702	2,774	0,0064	26.07.2018
11.64739771	48.39546105	RK	18/07/26-17:15:02	WEIZEN	8912.0	1,306	19,00	1,000	493,11	26.07.2018	Ein	5,900	Ja	17,60	13,60	6,344	8214,1	6,336	8204,6	Eingang	0,00024	76.0	4,702	2,774	0,0063	26.07.2018
11.64740321	48.39547166	RK	18/07/26-17:15:02	WEIZEN	8913.0	1,333	20,50	1,000	493,22	26.07.2018	Ein	5,900	Ja	18,02	13,30	6,364	8240,7	6,364	8240,7	Eingang	-0,00021	76.0	4,799	2,831	0,0065	26.07.2018
11.64740913	48.39548219	RK	18/07/26-17:15:02	WEIZEN	8914.0	1,333	20,20	1,000	493,34	26.07.2018	Ein	5,900	Ja	18,73	13,40	6,615	8564,7	6,615	8564,7	Eingang	0,00044	76.0	4,799	2,831	0,0067	26.07.2018
11.64741489	48.39549256	RK	18/07/26-17:15:02	WEIZEN	8915.0	1,333	19,80	1,000	493,45	26.07.2018	Ein	5,900	Ja	18,08	13,50	6,385	8267,2	6,385	8267,2	Eingang	0,00026	76.0	4,799	2,831	0,0065	26.07.2018
