Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11,73147533	48,42986138	I	18/07/28-11:38:09	WEIZEN	24	1,389	9,400	1,000	488,89	28.07.2018	Ein	5,900	Nein	28,55	17,40	9,677	12530	9,241	11965	Eingang	-0,00028	1	5,000	2,950	0,010	28.07.2018
11,73147835	48,42987353	I	18/07/28-11:38:09	WEIZEN	25	1,389	11,60	1,000	488,98	28.07.2018	Ein	5,900	Nein	26,88	17,50	9,112	11798	8,690	11253	Eingang	-0,00031	1	5,000	2,950	0,0097	28.07.2018
11,73148218	48,42988587	I	18/07/28-11:38:09	WEIZEN	26	1,417	10,20	1,000	489,06	28.07.2018	Ein	5,900	Nein	27,42	17,30	9,110	11796	8,710	11277	Eingang	-0,00036	1	5,101	3,010	0,0099	28.07.2018
11,73148545	48,42989800	I	18/07/28-11:38:09	WEIZEN	27	1,389	6,100	1,000	489,17	28.07.2018	Ein	5,900	Nein	27,75	17,30	9,405	12178	8,992	11643	Eingang	0,00010	1	5,000	2,950	0,0100	28.07.2018
11,73148745	48,42991032	I	18/07/28-11:38:09	WEIZEN	28	1,389	6,000	1,000	489,27	28.07.2018	Ein	5,900	Nein	26,76	17,50	9,070	11744	8,651	11201	Eingang	-0,00021	1	5,000	2,950	0,0096	28.07.2018
11,73148935	48,42992225	I	18/07/28-11:38:09	WEIZEN	29	1,389	7,100	1,000	489,36	28.07.2018	Ein	5,900	Nein	26,76	17,50	9,070	11744	8,651	11201	Eingang	-0,00045	1	5,000	2,950	0,0096	28.07.2018
11,73149161	48,42993436	I	18/07/28-11:38:09	WEIZEN	30	1,417	7,500	1,000	489,47	28.07.2018	Ein	5,900	Nein	26,76	17,50	8,891	11512	8,480	10979	Eingang	-0,00038	1	5,101	3,010	0,0096	28.07.2018
11,73149392	48,42994602	I	18/07/28-11:38:09	WEIZEN	31	1,389	6,700	1,000	489,60	28.07.2018	Ein	5,900	Nein	26,68	17,30	9,042	11708	8,645	11193	Eingang	0,00028	1	5,000	2,950	0,0096	28.07.2018
11,73149601	48,42995782	I	18/07/28-11:38:09	WEIZEN	32	1,389	10,000	1,000	489,72	28.07.2018	Ein	5,900	Nein	26,24	17,60	8,896	11518	8,474	10972	Eingang	-0,00036	1	5,000	2,950	0,0094	28.07.2018
11,73149910	48,42996947	I	18/07/28-11:38:09	WEIZEN	33	1,361	10,90	1,000	489,86	28.07.2018	Ein	5,900	Nein	26,64	17,70	9,214	11930	8,766	11351	Eingang	0,00020	1	4,900	2,891	0,0096	28.07.2018
11,73150253	48,42998140	I	18/07/28-11:38:09	WEIZEN	34	1,389	2,900	1,000	489,98	28.07.2018	Ein	5,900	Nein	24,48	17,80	8,297	10743	7,885	10209	Eingang	-0,00063	1	5,000	2,950	0,0088	28.07.2018
11,73150342	48,42999307	I	18/07/28-11:38:09	WEIZEN	35	1,389	7,600	1,000	490,10	28.07.2018	Ein	5,900	Nein	22,71	17,80	7,699	9968,2	7,316	9472,7	Eingang	5,312e-05	1	5,000	2,950	0,0082	28.07.2018
11,73150572	48,43000452	I	18/07/28-11:38:09	WEIZEN	36	1,361	11,30	1,000	490,21	28.07.2018	Ein	5,900	Nein	20,00	17,30	6,917	8956,8	6,614	8563,3	Eingang	-5,613e-05	1	4,900	2,891	0,0072	28.07.2018
11,73150910	48,43001574	I	18/07/28-11:38:09	WEIZEN	37	1,361	4,600	1,000	490,34	28.07.2018	Ein	5,900	Nein	17,61	17,30	6,090	7885,7	5,823	7539,3	Eingang	-0,00037	1	4,900	2,891	0,0063	28.07.2018
11,73151054	48,43002768	I	18/07/28-11:38:09	WEIZEN	38	1,389	3,100	1,000	490,46	28.07.2018	Ein	5,900	Nein	16,93	17,40	5,739	7431,5	5,481	7096,4	Eingang	0,00013	1	5,000	2,950	0,0061	28.07.2018
11,73151150	48,43003961	I	18/07/28-11:38:09	WEIZEN	39	1,389	5,600	1,000	490,59	28.07.2018	Ein	5,900	Nein	19,43	17,50	6,586	8527,9	6,282	8133,5	Eingang	4,957e-05	1	5,000	2,950	0,0070	28.07.2018
11,73151326	48,43005140	I	18/07/28-11:38:09	WEIZEN	40	1,389	5,500	1,000	490,74	28.07.2018	Ein	5,900	Nein	20,50	17,50	6,949	8997,6	6,628	8581,5	Eingang	-0,00032	1	5,000	2,950	0,0074	28.07.2018
11,73151489	48,43006273	I	18/07/28-11:38:09	WEIZEN	41	1,444	0,900	1,000	490,90	28.07.2018	Ein	5,900	Nein	23,01	17,50	7,503	9715,1	7,156	9265,8	Eingang	0,00038	1	5,198	3,067	0,0083	28.07.2018
11,73151516	48,43007412	I	18/07/28-11:38:09	WEIZEN	42	1,472	6,600	1,000	491,08	28.07.2018	Ein	5,900	Nein	25,56	17,10	8,175	10586	7,835	10145	Eingang	0,00022	1	5,299	3,127	0,0092	28.07.2018
