Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
11,70129493	48,40298218	D>4	18/07/27-14:51:33	WEIZEN	11	1,185	186,80	1,000	472,41	27.07.2018	Ein	5,800	Nein	19,44	13,70	7,858	10175	7,840	10152	Eingang	0,00037	0,010	0,069	0,00	52,00	1	4,266	2,474	14,55	36,00	1,851	0,0014	0,0070	0,118	27.07.2018
11,70129193	48,40297122	D>4	18/07/27-14:51:33	WEIZEN	12	1,222	191,00	1,000	472,46	27.07.2018	Ein	5,800	Nein	20,57	13,90	8,063	10440	8,025	10391	Eingang	0,00064	0,0090	0,079	0,00	56,00	1	4,399	2,552	12,70	32,40	1,575	0,0012	0,0074	0,136	27.07.2018
11,70128873	48,40296020	D>4	18/07/27-14:51:33	WEIZEN	13	1,244	190,90	1,000	472,52	27.07.2018	Ein	5,800	Nein	22,45	14,00	8,644	11192	8,594	11127	Eingang	0,00017	0,0090	0,080	0,00	60,00	1	4,478	2,597	12,47	32,40	1,443	0,0011	0,0081	0,138	27.07.2018
11,70128533	48,40294962	D>4	18/07/27-14:51:33	WEIZEN	14	1,228	192,20	1,000	472,59	27.07.2018	Ein	5,800	Nein	21,92	14,10	8,549	11070	8,490	10993	Eingang	-0,00036	0,010	0,071	0,00	57,00	1	4,421	2,564	14,04	36,00	1,642	0,0013	0,0079	0,123	27.07.2018
11,70128026	48,40293885	D>4	18/07/27-14:51:33	WEIZEN	15	1,396	198,30	1,000	472,68	27.07.2018	Ein	5,800	Nein	22,56	13,90	7,741	10024	7,706	9977,3	Eingang	0,00048	0,010	0,081	0,00	67,00	1	5,026	2,915	12,35	36,00	1,595	0,0012	0,0081	0,140	27.07.2018
11,70127484	48,40292721	D>4	18/07/27-14:51:33	WEIZEN	16	1,381	197,00	1,000	472,77	27.07.2018	Ein	5,800	Nein	23,77	13,80	8,244	10675	8,216	10638	Eingang	-0,00017	0,011	0,073	0,00	67,00	1	4,972	2,884	13,73	39,60	1,666	0,0013	0,0086	0,126	27.07.2018
11,70126999	48,40291426	D>4	18/07/27-14:51:33	WEIZEN	17	1,499	193,50	1,000	472,83	27.07.2018	Ein	5,800	Nein	29,99	13,90	9,582	12407	9,538	12349	Eingang	-0,00022	0,011	0,079	0,00	63,00	1	5,396	3,130	12,65	39,60	1,320	0,0010	0,011	0,136	27.07.2018
11,70126476	48,40290154	D>4	18/07/27-14:51:33	WEIZEN	18	1,503	195,60	1,000	472,90	27.07.2018	Ein	5,800	Nein	31,73	14,00	10,11	13093	10,05	13018	Eingang	-3,365e-05	0,011	0,079	0,00	62,00	1	5,411	3,138	12,62	39,60	1,248	0,00096	0,011	0,137	27.07.2018
11,70125980	48,40288913	D>4	18/07/27-14:51:33	WEIZEN	19	1,465	194,70	1,000	472,99	27.07.2018	Ein	5,800	Nein	29,53	14,10	9,653	12499	9,586	12412	Eingang	0,00046	0,011	0,077	0,00	63,00	1	5,274	3,059	12,95	39,60	1,341	0,0010	0,011	0,133	27.07.2018
11,70125566	48,40287649	D>4	18/07/27-14:51:33	WEIZEN	20	1,518	191,80	1,000	473,08	27.07.2018	Ein	5,800	Nein	19,93	14,10	6,288	8142,2	6,245	8085,8	Eingang	0,00025	0,011	0,080	0,00	70,00	1	5,465	3,170	12,49	39,60	1,987	0,0015	0,0072	0,138	27.07.2018
11,70125186	48,40286370	D>4	18/07/27-14:51:33	WEIZEN	21	1,463	191,10	1,000	473,15	27.07.2018	Ein	5,800	Nein	12,95	14,30	4,238	5487,9	4,199	5437,2	Eingang	0,00064	0,011	0,077	0,00	67,00	1	5,267	3,055	12,96	39,60	3,059	0,0024	0,0047	0,133	27.07.2018
11,70124733	48,40285067	D>4	18/07/27-14:51:33	WEIZEN	22	1,519	193,30	1,000	473,21	27.07.2018	Ein	5,800	Nein	12,35	14,20	3,893	5040,8	3,862	5000,0	Eingang	1,363e-05	0,012	0,073	0,00	63,00	1	5,468	3,172	13,62	43,20	3,499	0,0027	0,0044	0,127	27.07.2018
11,70124235	48,40283790	D>4	18/07/27-14:51:33	WEIZEN	23	1,503	194,70	1,000	473,26	27.07.2018	Ein	5,800	Nein	9,868	13,90	3,144	4071,5	3,130	4052,7	Eingang	0,00024	0,011	0,079	0,00	62,00	1	5,411	3,138	12,62	39,60	4,013	0,0031	0,0035	0,137	27.07.2018
11,70123740	48,40282559	D>4	18/07/27-14:51:33	WEIZEN	24	1,474	195,00	1,000	473,32	27.07.2018	Ein	5,800	Nein	7,884	14,30	2,562	3316,7	2,538	3286,0	Eingang	0,00024	0,011	0,078	0,00	71,00	1	5,306	3,078	12,87	39,60	5,023	0,0039	0,0028	0,134	27.07.2018
11,70123308	48,40281247	D>4	18/07/27-14:51:33	WEIZEN	25	1,540	191,90	1,000	473,38	27.07.2018	Ein	5,800	Nein	17,78	14,60	5,529	7158,9	5,459	7067,8	Eingang	0,00014	0,012	0,074	0,00	68,00	1	5,544	3,216	13,43	43,20	2,430	0,0019	0,0064	0,128	27.07.2018
11,70122992	48,40279936	D>4	18/07/27-14:51:33	WEIZEN	26	1,436	188,60	1,000	473,44	27.07.2018	Ein	5,800	Nein	23,35	14,20	7,787	10083	7,724	10001	Eingang	-0,00049	0,012	0,069	0,00	70,00	1	5,170	2,998	14,41	43,20	1,850	0,0014	0,0084	0,120	27.07.2018
11,70122742	48,40278621	D>4	18/07/27-14:51:33	WEIZEN	27	1,500	187,00	1,000	473,49	27.07.2018	Ein	5,800	Nein	21,95	14,30	7,009	9075,5	6,944	8991,6	Eingang	-0,00036	0,012	0,072	0,00	68,00	1	5,400	3,132	13,79	43,20	1,968	0,0015	0,0079	0,125	27.07.2018
11,70122426	48,40277317	D>4	18/07/27-14:51:33	WEIZEN	28	1,500	189,50	1,000	473,54	27.07.2018	Ein	5,800	Nein	19,97	14,30	6,375	8254,1	6,316	8177,7	Eingang	0,00031	0,012	0,072	0,00	74,00	1	5,400	3,132	13,79	43,20	2,164	0,0017	0,0072	0,125	27.07.2018
11,70122118	48,40275962	D>4	18/07/27-14:51:33	WEIZEN	29	1,554	188,40	1,000	473,58	27.07.2018	Ein	5,800	Nein	13,32	14,10	4,105	5315,2	4,077	5278,3	Eingang	7,464e-05	0,013	0,069	0,00	63,00	1	5,594	3,245	14,42	46,80	3,514	0,0027	0,0048	0,120	27.07.2018
11,70121886	48,40274778	D>4	18/07/27-14:51:33	WEIZEN	30	1,340	187,30	1,000	473,61	27.07.2018	Ein	5,800	Nein	11,57	14,30	4,135	5353,9	4,097	5304,4	Eingang	-0,00015	0,012	0,065	0,00	54,00	1	4,824	2,798	15,44	43,20	3,734	0,0029	0,0042	0,112	27.07.2018
11,70121676	48,40274068	D>4	18/07/27-14:51:33	WEIZEN	31	0,747	192,40	1,000	473,66	27.07.2018	Ein	5,800	Nein	10,23	14,60	6,560	8494,2	6,477	8386,1	Eingang	0,00024	0,010	0,043	0,00	51,00	1	2,689	1,560	23,08	36,00	3,518	0,0027	0,0037	0,075	27.07.2018
11,70122217	48,40274559	D>4	18/07/27-14:51:33	WEIZEN	32	1,051	10,50	1,000	473,60	27.07.2018	Ein	5,800	Nein	5,487	14,90	2,500	3237,7	2,460	3185,3	Eingang	-0,00013	0,011	0,055	0,00	61,00	2	3,784	2,194	18,05	39,60	7,217	0,0056	0,0020	0,096	27.07.2018
11,70122675	48,40276198	D>4	18/07/27-14:51:33	WEIZEN	33	1,388	173,50	1,000	473,59	27.07.2018	Ein	5,800	Nein	4,084	15,90	1,409	1824,8	1,370	1774,2	Eingang	0,00031	0,010	0,081	0,00	52,00	3	4,997	2,898	12,42	36,00	8,814	0,0068	0,0015	0,139	27.07.2018
11,70123259	48,40274993	D>4	18/07/27-14:51:33	WEIZEN	34	1,399	160,10	1,000	473,64	27.07.2018	Ein	5,800	Nein	4,376	15,70	1,498	1939,7	1,460	1890,4	Eingang	-0,00016	0,010	0,081	0,00	51,00	3	5,036	2,921	12,32	36,00	8,227	0,0064	0,0016	0,140	27.07.2018
11,70124177	48,40273826	D>4	18/07/27-14:51:33	WEIZEN	35	1,410	151,10	1,000	473,68	27.07.2018	Ein	5,800	Nein	5,276	15,40	1,792	2320,4	1,753	2269,4	Eingang	-0,00016	0,0090	0,091	0,00	49,00	3	5,076	2,944	11,01	32,40	6,141	0,0047	0,0019	0,157	27.07.2018
11,70125389	48,40272751	D>4	18/07/27-14:51:33	WEIZEN	36	1,439	141,90	1,000	473,69	27.07.2018	Ein	5,800	Nein	6,813	15,80	2,267	2935,8	2,207	2857,7	Eingang	9,306e-05	0,0080	0,104	0,00	44,00	3	5,180	3,005	9,585	28,80	4,228	0,0033	0,0025	0,180	27.07.2018
11,70126826	48,40271813	D>4	18/07/27-14:51:33	WEIZEN	37	1,417	133,30	1,000	473,68	27.07.2018	Ein	5,800	Nein	7,682	16,10	2,596	3362,0	2,518	3260,9	Eingang	0,00013	0,0070	0,117	0,00	41,00	3	5,101	2,959	8,517	25,20	3,280	0,0025	0,0028	0,202	27.07.2018
11,70128186	48,40271004	D>4	18/07/27-14:51:33	WEIZEN	38	1,364	131,60	1,000	473,66	27.07.2018	Ein	5,800	Nein	8,384	16,50	2,944	3811,5	2,842	3679,3	Eingang	-0,00014	0,0070	0,113	0,00	41,00	3	4,910	2,848	8,848	25,20	3,006	0,0023	0,0030	0,195	27.07.2018
11,70129510	48,40270239	D>4	18/07/27-14:51:33	WEIZEN	39	1,313	130,90	1,000	473,63	27.07.2018	Ein	5,800	Nein	7,923	16,30	2,890	3742,0	2,796	3620,9	Eingang	0,00021	0,0070	0,109	0,00	51,00	3	4,727	2,742	9,192	25,20	3,181	0,0025	0,0028	0,188	27.07.2018
11,70130988	48,40269529	D>4	18/07/27-14:51:33	WEIZEN	40	1,299	125,00	1,000	473,60	27.07.2018	Ein	5,800	Nein	10,41	17,90	3,840	4971,6	3,644	4718,7	Eingang	0,00042	0,0080	0,094	0,00	50,00	3	4,676	2,712	10,62	28,80	2,765	0,0021	0,0037	0,162	27.07.2018
11,70132511	48,40268921	D>4	18/07/27-14:51:33	WEIZEN	41	1,331	120,20	1,000	473,59	27.07.2018	Ein	5,800	Nein	14,25	17,30	5,129	6640,5	4,903	6348,8	Eingang	3,374e-05	0,0090	0,086	0,00	49,00	3	4,792	2,779	11,66	32,40	2,273	0,0018	0,0051	0,148	27.07.2018
11,70134019	48,40268316	D>4	18/07/27-14:51:33	WEIZEN	42	1,331	121,30	1,000	473,59	27.07.2018	Ein	5,800	Nein	16,48	18,00	5,931	7678,9	5,622	7279,4	Eingang	-7,826e-05	0,0080	0,096	0,00	49,00	3	4,792	2,779	10,36	28,80	1,747	0,0013	0,0059	0,166	27.07.2018
11,70135542	48,40267714	D>4	18/07/27-14:51:33	WEIZEN	43	1,364	120,70	1,000	473,60	27.07.2018	Ein	5,800	Nein	17,24	17,70	6,053	7837,0	5,759	7456,5	Eingang	0,00059	0,0090	0,088	0,00	56,00	3	4,910	2,848	11,38	32,40	1,880	0,0015	0,0062	0,152	27.07.2018
11,70137122	48,40267140	D>4	18/07/27-14:51:33	WEIZEN	44	1,339	118,30	1,000	473,62	27.07.2018	Ein	5,800	Nein	19,02	17,50	6,802	8806,8	6,487	8399,6	Eingang	-0,00068	0,0080	0,097	0,00	49,00	3	4,820	2,796	10,30	28,80	1,514	0,0012	0,0068	0,167	27.07.2018
11,70138861	48,40266497	D>4	18/07/27-14:51:33	WEIZEN	45	1,522	119,20	1,000	473,61	27.07.2018	Ein	5,800	Nein	16,80	17,50	5,285	6843,2	5,041	6526,7	Eingang	-9,731e-05	0,0080	0,110	0,00	51,00	3	5,479	3,178	9,062	28,80	1,715	0,0013	0,0060	0,190	27.07.2018
11,70140650	48,40265809	D>4	18/07/27-14:51:33	WEIZEN	46	1,502	120,30	1,000	473,59	27.07.2018	Ein	5,800	Nein	19,61	17,10	6,252	8095,5	5,992	7758,6	Eingang	0,00022	0,0080	0,109	0,00	51,00	3	5,407	3,136	9,183	28,80	1,469	0,0011	0,0071	0,188	27.07.2018
11,70142264	48,40265197	D>4	18/07/27-14:51:33	WEIZEN	47	1,392	119,60	1,000	473,60	27.07.2018	Ein	5,800	Nein	18,79	17,30	6,467	8372,9	6,182	8005,1	Eingang	0,00045	0,0080	0,101	0,00	49,00	3	5,011	2,906	9,909	28,80	1,532	0,0012	0,0068	0,174	27.07.2018
11,70143706	48,40264605	D>4	18/07/27-14:51:33	WEIZEN	48	1,331	122,10	1,000	473,63	27.07.2018	Ein	5,800	Nein	19,89	16,90	7,157	9266,7	6,875	8902,5	Eingang	-5,244e-05	0,0090	0,086	0,00	62,00	3	4,792	2,779	11,66	32,40	1,629	0,0013	0,0072	0,148	27.07.2018
11,70145227	48,40263946	D>4	18/07/27-14:51:33	WEIZEN	49	1,368	123,30	1,000	473,65	27.07.2018	Ein	5,800	Nein	19,17	17,50	6,712	8691,0	6,402	8289,1	Eingang	0,00061	0,011	0,072	0,00	65,00	3	4,925	2,856	13,86	39,60	2,065	0,0016	0,0069	0,124	27.07.2018
11,70146836	48,40263256	D>4	18/07/27-14:51:33	WEIZEN	50	1,434	122,80	1,000	473,66	27.07.2018	Ein	5,800	Nein	21,99	16,90	7,346	9511,5	7,057	9137,6	Eingang	0,00047	0,010	0,083	0,00	57,00	3	5,162	2,994	12,02	36,00	1,637	0,0013	0,0079	0,143	27.07.2018
11,70148438	48,40262552	D>4	18/07/27-14:51:33	WEIZEN	51	1,420	123,60	1,000	473,66	27.07.2018	Ein	5,800	Nein	18,03	17,40	6,081	7873,5	5,807	7518,5	Eingang	-0,00011	0,011	0,075	0,00	68,00	3	5,112	2,965	13,36	39,60	2,196	0,0017	0,0065	0,129	27.07.2018
11,70150074	48,40261817	D>4	18/07/27-14:51:33	WEIZEN	52	1,494	124,10	1,000	473,65	27.07.2018	Ein	5,800	Nein	17,98	16,60	5,765	7464,2	5,558	7196,7	Eingang	9,204e-05	0,010	0,087	0,00	52,00	3	5,378	3,119	11,54	36,00	2,002	0,0015	0,0065	0,149	27.07.2018
11,70151811	48,40261015	D>4	18/07/27-14:51:33	WEIZEN	53	1,574	124,90	1,000	473,64	27.07.2018	Ein	5,800	Nein	17,96	16,80	5,463	7074,0	5,255	6804,1	Eingang	-0,00025	0,0090	0,101	0,00	54,00	3	5,666	3,287	9,858	32,40	1,804	0,0014	0,0065	0,175	27.07.2018
11,70153502	48,40260195	D>4	18/07/27-14:51:33	WEIZEN	54	1,519	126,30	1,000	473,61	27.07.2018	Ein	5,800	Nein	18,83	16,60	5,938	7688,5	5,725	7412,9	Eingang	-0,00013	0,011	0,080	0,00	68,00	3	5,468	3,172	12,49	39,60	2,103	0,0016	0,0068	0,138	27.07.2018
11,70155109	48,40259358	D>4	18/07/27-14:51:33	WEIZEN	55	1,546	128,40	1,000	473,62	27.07.2018	Ein	5,800	Nein	20,99	16,30	6,503	8419,9	6,292	8147,3	Eingang	-0,00032	0,010	0,090	0,00	55,00	3	5,566	3,228	11,15	36,00	1,715	0,0013	0,0075	0,155	27.07.2018
11,70156793	48,40258495	D>4	18/07/27-14:51:33	WEIZEN	56	1,582	127,60	1,000	473,64	27.07.2018	Ein	5,800	Nein	22,66	16,30	6,861	8884,0	6,639	8596,5	Eingang	-0,00013	0,010	0,092	0,00	62,00	3	5,695	3,303	10,90	36,00	1,588	0,0012	0,0082	0,158	27.07.2018
11,70158529	48,40257613	D>4	18/07/27-14:51:33	WEIZEN	57	1,597	127,40	1,000	473,64	27.07.2018	Ein	5,800	Nein	23,55	16,30	7,062	9143,8	6,833	8847,8	Eingang	-0,00013	0,010	0,093	0,00	57,00	3	5,749	3,335	10,80	36,00	1,529	0,0012	0,0085	0,160	27.07.2018
11,70160236	48,40256723	D>4	18/07/27-14:51:33	WEIZEN	58	1,608	128,20	1,000	473,64	27.07.2018	Ein	5,800	Nein	23,86	16,30	7,108	9203,0	6,877	8905,1	Eingang	0,00012	0,011	0,085	0,00	61,00	3	5,789	3,358	11,79	39,60	1,659	0,0013	0,0086	0,146	27.07.2018
11,70161878	48,40255823	D>4	18/07/27-14:51:33	WEIZEN	59	1,659	129,70	1,000	473,66	27.07.2018	Ein	5,800	Nein	23,38	15,80	6,751	8740,9	6,571	8508,5	Eingang	-0,00042	0,010	0,096	0,00	60,00	3	5,972	3,464	10,39	36,00	1,539	0,0012	0,0084	0,166	27.07.2018
11,70163447	48,40254878	D>4	18/07/27-14:51:33	WEIZEN	60	1,621	132,60	1,000	473,70	27.07.2018	Ein	5,800	Nein	24,51	15,70	7,242	9377,2	7,058	9138,7	Eingang	-0,00047	0,011	0,085	0,00	65,00	3	5,836	3,385	11,70	39,60	1,616	0,0012	0,0088	0,147	27.07.2018
11,70164993	48,40253856	D>4	18/07/27-14:51:33	WEIZEN	61	1,645	135,20	1,000	473,74	27.07.2018	Ein	5,800	Nein	26,45	15,50	7,702	9972,8	7,524	9742,2	Eingang	6,114e-05	0,010	0,095	0,00	56,00	3	5,922	3,435	10,48	36,00	1,361	0,0011	0,0095	0,165	27.07.2018
11,70166476	48,40252785	D>4	18/07/27-14:51:33	WEIZEN	62	1,605	137,80	1,000	473,76	27.07.2018	Ein	5,800	Nein	25,86	15,60	7,718	9992,8	7,530	9750,2	Eingang	0,00037	0,010	0,093	0,00	55,00	3	5,778	3,351	10,74	36,00	1,392	0,0011	0,0093	0,160	27.07.2018
11,70167933	48,40251707	D>4	18/07/27-14:51:33	WEIZEN	63	1,621	138,10	1,000	473,78	27.07.2018	Ein	5,800	Nein	26,47	15,60	7,820	10125	7,630	9879,1	Eingang	0,00065	0,010	0,094	0,00	61,00	3	5,836	3,385	10,64	36,00	1,360	0,0011	0,0095	0,162	27.07.2018
11,70169441	48,40250649	D>4	18/07/27-14:51:33	WEIZEN	64	1,624	136,30	1,000	473,80	27.07.2018	Ein	5,800	Nein	27,21	15,40	8,023	10389	7,847	10160	Eingang	-0,00029	0,011	0,086	0,00	68,00	3	5,846	3,391	11,68	39,60	1,456	0,0011	0,0098	0,148	27.07.2018
11,70170942	48,40249614	D>4	18/07/27-14:51:33	WEIZEN	65	1,598	136,10	1,000	473,83	27.07.2018	Ein	5,800	Nein	26,25	15,10	7,867	10186	7,721	9997,6	Eingang	0,00022	0,012	0,077	0,00	65,00	3	5,753	3,337	12,95	43,20	1,646	0,0013	0,0094	0,133	27.07.2018
11,70172344	48,40248530	D>4	18/07/27-14:51:33	WEIZEN	66	1,632	139,80	1,000	473,85	27.07.2018	Ein	5,800	Nein	24,51	15,20	7,193	9313,1	7,051	9130,1	Eingang	-0,00032	0,010	0,095	0,00	56,00	3	5,875	3,408	10,56	36,00	1,469	0,0011	0,0088	0,163	27.07.2018
11,70173624	48,40247400	D>4	18/07/27-14:51:33	WEIZEN	67	1,614	143,50	1,000	473,88	27.07.2018	Ein	5,800	Nein	24,10	15,00	7,151	9259,7	7,027	9099,2	Eingang	0,00013	0,011	0,085	0,00	70,00	3	5,810	3,370	11,75	39,60	1,643	0,0013	0,0087	0,147	27.07.2018
11,70174843	48,40246231	D>4	18/07/27-14:51:33	WEIZEN	68	1,608	145,50	1,000	473,89	27.07.2018	Ein	5,800	Nein	22,58	15,50	6,725	8708,0	6,570	8506,7	Eingang	-0,00034	0,012	0,078	0,00	70,00	3	5,789	3,358	12,87	43,20	1,913	0,0015	0,0081	0,134	27.07.2018
11,70176047	48,40245067	D>4	18/07/27-14:51:33	WEIZEN	69	1,618	145,50	1,000	473,91	27.07.2018	Ein	5,800	Nein	20,58	15,50	6,092	7887,4	5,951	7705,0	Eingang	0,00028	0,012	0,078	0,00	65,00	3	5,825	3,378	12,79	43,20	2,099	0,0016	0,0074	0,135	27.07.2018
11,70177182	48,40243906	D>4	18/07/27-14:51:33	WEIZEN	70	1,579	147,20	1,000	473,94	27.07.2018	Ein	5,800	Nein	20,28	15,60	6,151	7963,9	6,001	7770,5	Eingang	0,00027	0,011	0,083	0,00	68,00	3	5,684	3,297	12,01	39,60	1,953	0,0015	0,0073	0,144	27.07.2018
11,70178361	48,40242730	D>4	18/07/27-14:51:33	WEIZEN	71	1,606	146,20	1,000	473,97	27.07.2018	Ein	5,800	Nein	22,17	15,70	6,610	8558,7	6,442	8341,0	Eingang	-0,00066	0,012	0,078	0,00	70,00	3	5,782	3,353	12,88	43,20	1,949	0,0015	0,0080	0,134	27.07.2018
11,70179515	48,40241538	D>4	18/07/27-14:51:33	WEIZEN	72	1,559	147,40	1,000	473,97	27.07.2018	Ein	5,800	Nein	20,77	15,70	6,381	8261,7	6,218	8051,6	Eingang	-3,198e-05	0,013	0,070	0,00	71,00	3	5,612	3,255	14,38	46,80	2,253	0,0017	0,0075	0,120	27.07.2018
11,70180618	48,40240328	D>4	18/07/27-14:51:33	WEIZEN	73	1,611	149,00	1,000	473,99	27.07.2018	Ein	5,800	Nein	22,42	15,50	6,666	8630,7	6,511	8431,1	Eingang	-0,00018	0,012	0,078	0,00	65,00	3	5,800	3,364	12,84	43,20	1,927	0,0015	0,0081	0,134	27.07.2018
11,70181724	48,40239118	D>4	18/07/27-14:51:33	WEIZEN	74	1,598	148,70	1,000	474,02	27.07.2018	Ein	5,800	Nein	18,92	15,30	5,672	7344,0	5,554	7191,2	Eingang	4,951e-05	0,011	0,084	0,00	68,00	3	5,753	3,337	11,87	39,60	2,092	0,0016	0,0068	0,145	27.07.2018
11,70182801	48,40237897	D>4	18/07/27-14:51:33	WEIZEN	75	1,598	149,80	1,000	474,04	27.07.2018	Ein	5,800	Nein	21,85	15,30	6,549	8479,6	6,413	8303,1	Eingang	0,00025	0,013	0,071	0,00	68,00	3	5,753	3,337	14,03	46,80	2,142	0,0017	0,0079	0,123	27.07.2018
11,70183848	48,40236667	D>4	18/07/27-14:51:33	WEIZEN	76	1,611	150,60	1,000	474,05	27.07.2018	Ein	5,800	Nein	19,72	15,70	5,864	7592,3	5,714	7399,2	Eingang	1,310e-05	0,011	0,085	0,00	61,00	3	5,800	3,364	11,77	39,60	2,008	0,0016	0,0071	0,146	27.07.2018
11,70184990	48,40235438	D>4	18/07/27-14:51:33	WEIZEN	77	1,642	148,00	1,000	474,06	27.07.2018	Ein	5,800	Nein	21,50	15,50	6,271	8119,9	6,126	7932,2	Eingang	-8,187e-06	0,010	0,095	0,00	61,00	3	5,911	3,428	10,50	36,00	1,674	0,0013	0,0077	0,164	27.07.2018
11,70186039	48,40234180	D>4	18/07/27-14:51:33	WEIZEN	78	1,605	151,50	1,000	474,06	27.07.2018	Ein	5,800	Nein	19,88	15,50	5,932	7681,3	5,795	7503,7	Eingang	0,00022	0,010	0,093	0,00	57,00	3	5,778	3,351	10,74	36,00	1,811	0,0014	0,0072	0,160	27.07.2018
