Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
11,73684493	48,43292456	>4	18/07/28-15:36:29	WEIZEN	11	1,082	235,50	1,000	478,33	28.07.2018	Ein	5,800	Nein	17,48	16,60	7,737	10018	7,459	9658,6	Eingang	0,00021	0,0080	0,078	0,00	49,00	3	3,895	2,259	12,75	28,80	1,648	0,0013	0,0063	0,135	28.07.2018
11,73683165	48,43292098	>4	18/07/28-15:36:29	WEIZEN	12	1,050	250,40	1,000	478,33	28.07.2018	Ein	5,800	Nein	18,04	16,90	8,226	10652	7,903	10233	Eingang	0,00024	0,0080	0,076	0,00	49,00	3	3,780	2,192	13,14	28,80	1,597	0,0012	0,0065	0,131	28.07.2018
11,73681779	48,43291921	>4	18/07/28-15:36:29	WEIZEN	13	1,065	261,00	1,000	478,34	28.07.2018	Ein	5,800	Nein	19,74	16,00	8,878	11495	8,621	11163	Eingang	0,00023	0,0070	0,088	0,00	52,00	3	3,834	2,224	11,33	25,20	1,276	0,00099	0,0071	0,152	28.07.2018
11,73680249	48,43291825	>4	18/07/28-15:36:29	WEIZEN	14	1,219	265,40	1,000	478,34	28.07.2018	Ein	5,800	Nein	18,90	15,70	7,425	9614,3	7,236	9369,8	Eingang	-3,221e-06	0,0080	0,088	0,00	50,00	3	4,388	2,545	11,32	28,80	1,524	0,0012	0,0068	0,152	28.07.2018
11,73678622	48,43291798	>4	18/07/28-15:36:29	WEIZEN	15	1,225	269,10	1,000	478,31	28.07.2018	Ein	5,800	Nein	20,44	15,60	7,990	10346	7,796	10094	Eingang	0,00010	0,0090	0,079	0,00	55,00	3	4,410	2,558	12,67	32,40	1,585	0,0012	0,0074	0,136	28.07.2018
11,73677017	48,43291913	>4	18/07/28-15:36:29	WEIZEN	16	1,188	277,50	1,000	478,30	28.07.2018	Ein	5,800	Nein	22,57	15,40	9,097	11779	8,897	11520	Eingang	-0,00090	0,0090	0,077	0,00	55,00	3	4,277	2,481	13,06	32,40	1,436	0,0011	0,0081	0,132	28.07.2018
11,73675431	48,43292146	>4	18/07/28-15:36:29	WEIZEN	17	1,194	283,50	1,000	478,29	28.07.2018	Ein	5,800	Nein	23,52	15,40	9,434	12215	9,227	11947	Eingang	-0,00029	0,0090	0,077	0,00	56,00	3	4,298	2,493	13,00	32,40	1,378	0,0011	0,0085	0,133	28.07.2018
11,73673819	48,43292428	>4	18/07/28-15:36:29	WEIZEN	18	1,311	285,00	1,000	478,29	28.07.2018	Ein	5,800	Nein	24,08	15,80	8,797	11391	8,563	11088	Eingang	0,00026	0,010	0,076	0,00	52,00	3	4,720	2,737	13,15	36,00	1,495	0,0012	0,0087	0,131	28.07.2018
11,73672191	48,43292705	>4	18/07/28-15:36:29	WEIZEN	19	1,333	284,20	1,000	478,32	28.07.2018	Ein	5,800	Nein	17,97	16,20	6,458	8361,9	6,256	8100,9	Eingang	-0,00030	0,0090	0,086	0,00	52,00	3	4,799	2,783	11,64	32,40	1,803	0,0014	0,0065	0,148	28.07.2018
11,73670490	48,43292948	>4	18/07/28-15:36:29	WEIZEN	20	1,327	281,80	1,000	478,36	28.07.2018	Ein	5,800	Nein	16,41	16,10	5,922	7667,5	5,744	7437,0	Eingang	0,00046	0,0090	0,086	0,00	54,00	3	4,777	2,771	11,69	32,40	1,975	0,0015	0,0059	0,147	28.07.2018
11,73668672	48,43293208	>4	18/07/28-15:36:29	WEIZEN	21	1,469	282,20	1,000	478,39	28.07.2018	Ein	5,800	Nein	13,33	15,60	4,345	5626,4	4,240	5489,8	Eingang	-1,305e-05	0,010	0,085	0,00	63,00	3	5,288	3,067	11,74	36,00	2,701	0,0021	0,0048	0,147	28.07.2018
11,73666747	48,43293507	>4	18/07/28-15:36:29	WEIZEN	22	1,444	283,30	1,000	478,40	28.07.2018	Ein	5,800	Nein	12,26	15,50	4,066	5264,5	3,972	5142,8	Eingang	-0,00037	0,012	0,070	0,00	70,00	3	5,198	3,015	14,33	43,20	3,524	0,0027	0,0044	0,120	28.07.2018
11,73664828	48,43293830	>4	18/07/28-15:36:29	WEIZEN	23	1,465	284,40	1,000	478,40	28.07.2018	Ein	5,800	Nein	12,91	15,70	4,219	5463,0	4,112	5324,1	Eingang	0,00042	0,011	0,077	0,00	60,00	3	5,274	3,059	12,95	39,60	3,068	0,0024	0,0046	0,133	28.07.2018
11,73662903	48,43294067	>4	18/07/28-15:36:29	WEIZEN	24	1,426	279,90	1,000	478,44	28.07.2018	Ein	5,800	Nein	8,976	15,20	3,015	3903,5	2,955	3826,8	Eingang	-0,00051	0,010	0,083	0,00	56,00	3	5,134	2,977	12,09	36,00	4,011	0,0031	0,0032	0,143	28.07.2018
11,73661107	48,43294269	>4	18/07/28-15:36:29	WEIZEN	25	1,449	279,60	1,000	478,49	28.07.2018	Ein	5,800	Nein	9,390	15,20	3,104	4018,6	3,043	3939,6	Eingang	-0,00057	0,010	0,084	0,00	56,00	3	5,216	3,026	11,90	36,00	3,834	0,0030	0,0034	0,145	28.07.2018
11,73659389	48,43294517	>4	18/07/28-15:36:29	WEIZEN	26	1,444	282,80	1,000	478,56	28.07.2018	Ein	5,800	Nein	21,18	15,70	7,026	9096,7	6,847	8865,4	Eingang	0,00038	0,010	0,084	0,00	57,00	3	5,198	3,015	11,94	36,00	1,700	0,0013	0,0076	0,144	28.07.2018
11,73657526	48,43294794	>4	18/07/28-15:36:29	WEIZEN	27	1,439	282,60	1,000	478,58	28.07.2018	Ein	5,800	Nein	23,33	15,40	7,764	10053	7,594	9832,3	Eingang	-0,00016	0,010	0,083	0,00	56,00	3	5,180	3,005	11,98	36,00	1,543	0,0012	0,0084	0,144	28.07.2018
11,73655595	48,43295096	>4	18/07/28-15:36:29	WEIZEN	28	1,421	283,40	1,000	478,56	28.07.2018	Ein	5,800	Nein	23,22	15,30	7,826	10133	7,663	9921,8	Eingang	0,00025	0,010	0,082	0,00	56,00	3	5,116	2,967	12,13	36,00	1,550	0,0012	0,0084	0,142	28.07.2018
11,73654017	48,43295355	>4	18/07/28-15:36:29	WEIZEN	29	1,145	284,00	1,000	478,57	28.07.2018	Ein	5,800	Nein	15,65	15,30	6,546	8475,3	6,409	8298,9	Eingang	5,869e-05	0,0090	0,074	0,00	54,00	3	4,122	2,391	13,55	32,40	2,070	0,0016	0,0056	0,127	28.07.2018
11,73652924	48,43295526	>4	18/07/28-15:36:29	WEIZEN	30	0,859	283,00	1,000	478,59	28.07.2018	Ein	5,800	Nein	14,86	15,50	8,287	10730	8,095	10482	Eingang	-0,00100	0,0090	0,055	0,00	52,00	3	3,092	1,794	18,06	32,40	2,180	0,0017	0,0053	0,095	28.07.2018
11,73652212	48,43295613	>4	18/07/28-15:36:29	WEIZEN	31	0,358	278,90	1,000	478,58	28.07.2018	Ein	5,800	Nein	11,11	15,90	14,87	19250	14,45	18716	Eingang	-0,00032	0,0090	0,023	0,00	55,00	3	1,289	0,748	43,34	32,40	2,915	0,0023	0,0040	0,040	28.07.2018
11,73652212	48,43295613	>4	18/07/28-15:36:29	WEIZEN	32	0,451	278,90	1,000	478,58	28.07.2018	Ein	5,800	Nein	9,562	15,90	10,15	13148	9,872	12783	Eingang	-0,00032	0,0090	0,029	0,00	52,00	3	1,624	0,942	34,41	32,40	3,388	0,0026	0,0034	0,050	28.07.2018
11,73659466	48,43294222	>4	18/07/28-15:36:29	WEIZEN	33	1,529	266,20	1,000	478,46	28.07.2018	Ein	5,800	Nein	3,361	15,70	1,053	1363,2	1,026	1328,6	Eingang	-0,00014	0,0090	0,099	0,00	50,00	4	5,504	3,193	10,15	32,40	9,639	0,0074	0,0012	0,170	28.07.2018
11,73657407	48,43294052	>4	18/07/28-15:36:29	WEIZEN	34	1,549	262,40	1,000	478,49	28.07.2018	Ein	5,800	Nein	4,021	15,90	1,243	1609,8	1,209	1565,1	Eingang	-0,00030	0,0080	0,112	0,00	50,00	4	5,576	3,234	8,905	28,80	7,162	0,0055	0,0014	0,194	28.07.2018
11,73655313	48,43293862	>4	18/07/28-15:36:29	WEIZEN	35	1,588	262,20	1,000	478,53	28.07.2018	Ein	5,800	Nein	3,638	16,00	1,097	1420,8	1,066	1379,7	Eingang	-0,00070	0,0080	0,115	0,00	49,00	4	5,717	3,316	8,686	28,80	7,916	0,0061	0,0013	0,199	28.07.2018
11,73653235	48,43293505	>4	18/07/28-15:36:29	WEIZEN	36	1,415	254,40	1,000	478,56	28.07.2018	Ein	5,800	Nein	3,098	16,10	1,049	1357,8	1,017	1317,0	Eingang	-0,00062	0,0080	0,103	0,00	49,00	4	5,094	2,955	9,748	28,80	9,296	0,0072	0,0011	0,177	28.07.2018
11,73651413	48,43293041	>4	18/07/28-15:36:29	WEIZEN	37	1,162	248,10	1,000	478,54	28.07.2018	Ein	5,800	Nein	3,010	15,80	1,241	1606,4	1,208	1563,7	Eingang	-0,00015	0,0080	0,084	0,00	48,00	4	4,183	2,426	11,87	28,80	9,568	0,0074	0,0011	0,145	28.07.2018
11,73650338	48,43292732	>4	18/07/28-15:36:29	WEIZEN	38	0,724	246,20	1,000	478,54	28.07.2018	Ein	5,800	Nein	2,969	16,20	1,964	2543,4	1,903	2464,0	Eingang	-0,00011	0,0070	0,060	0,00	49,00	4	2,606	1,512	16,67	25,20	8,486	0,0066	0,0011	0,103	28.07.2018
11,73649504	48,43292487	>4	18/07/28-15:36:29	WEIZEN	39	0,695	246,00	1,000	478,57	28.07.2018	Ein	5,800	Nein	3,125	16,30	2,153	2788,3	2,084	2698,1	Eingang	-0,00017	0,0080	0,050	0,00	49,00	4	2,502	1,451	19,85	28,80	9,216	0,0071	0,0011	0,087	28.07.2018
11,73649721	48,43292251	>4	18/07/28-15:36:29	WEIZEN	40	1,052	66,30	1,000	478,58	28.07.2018	Ein	5,800	Nein	3,057	16,50	1,392	1802,1	1,344	1739,6	Eingang	-0,00062	0,0080	0,076	0,00	49,00	5	3,787	2,197	13,11	28,80	9,420	0,0073	0,0011	0,132	28.07.2018
11,73653154	48,43293990	>4	18/07/28-15:36:29	WEIZEN	41	0,506	201,50	1,000	478,53	28.07.2018	Ein	5,800	Nein	4,056	16,80	3,839	4971,3	3,693	4781,7	Eingang	-0,00025	0,0070	0,042	0,00	50,00	5	1,822	1,057	23,85	25,20	6,212	0,0048	0,0015	0,072	28.07.2018
11,73652620	48,43293582	>4	18/07/28-15:36:29	WEIZEN	42	0,635	228,10	1,000	478,53	28.07.2018	Ein	5,800	Nein	7,197	16,30	5,428	7028,4	5,252	6800,8	Eingang	0,00033	0,0080	0,046	0,00	48,00	6	2,286	1,326	21,72	28,80	4,002	0,0031	0,0026	0,079	28.07.2018
11,73652015	48,43293166	>4	18/07/28-15:36:29	WEIZEN	43	0,771	221,80	1,000	478,54	28.07.2018	Ein	5,800	Nein	12,09	16,00	7,507	9720,6	7,290	9439,7	Eingang	-0,00064	0,0070	0,064	0,00	48,00	6	2,776	1,610	15,65	25,20	2,085	0,0016	0,0043	0,110	28.07.2018
11,73651536	48,43292548	>4	18/07/28-15:36:29	WEIZEN	44	0,775	201,30	1,000	478,54	28.07.2018	Ein	5,800	Nein	14,09	15,90	8,707	11274	8,465	10961	Eingang	-0,00032	0,0070	0,064	0,00	45,00	6	2,790	1,618	15,57	25,20	1,789	0,0014	0,0051	0,111	28.07.2018
11,73651129	48,43291913	>4	18/07/28-15:36:29	WEIZEN	45	0,885	203,60	1,000	478,55	28.07.2018	Ein	5,800	Nein	16,49	15,70	8,923	11554	8,696	11260	Eingang	-1,387e-05	0,0060	0,086	0,00	41,00	6	3,186	1,848	11,69	21,60	1,310	0,0010	0,0059	0,147	28.07.2018
11,73650679	48,43291223	>4	18/07/28-15:36:29	WEIZEN	46	0,980	203,30	1,000	478,58	28.07.2018	Ein	5,800	Nein	20,90	15,50	10,21	13223	9,976	12917	Eingang	0,00044	0,0060	0,095	0,00	41,00	6	3,528	2,046	10,56	21,60	1,034	0,00080	0,0075	0,163	28.07.2018
11,73650197	48,43290393	>4	18/07/28-15:36:29	WEIZEN	47	1,166	200,50	1,000	478,62	28.07.2018	Ein	5,800	Nein	21,88	15,50	8,988	11637	8,780	11368	Eingang	0,00027	0,0070	0,097	0,00	50,00	6	4,198	2,435	10,35	25,20	1,152	0,00089	0,0079	0,167	28.07.2018
11,73649737	48,43289368	>4	18/07/28-15:36:29	WEIZEN	48	1,220	195,70	1,000	478,68	28.07.2018	Ein	5,800	Nein	24,50	15,60	9,617	12453	9,384	12150	Eingang	-0,00034	0,0080	0,088	0,00	52,00	6	4,392	2,547	11,31	28,80	1,176	0,00091	0,0088	0,152	28.07.2018
11,73649297	48,43288251	>4	18/07/28-15:36:29	WEIZEN	49	1,279	194,50	1,000	478,75	28.07.2018	Ein	5,800	Nein	26,39	15,20	9,881	12794	9,687	12543	Eingang	0,00015	0,0080	0,093	0,00	51,00	6	4,604	2,671	10,78	28,80	1,091	0,00084	0,0095	0,160	28.07.2018
11,73648839	48,43287084	>4	18/07/28-15:36:29	WEIZEN	50	1,383	194,60	1,000	478,78	28.07.2018	Ein	5,800	Nein	27,12	15,20	9,391	12160	9,207	11921	Eingang	-6,290e-05	0,010	0,080	0,00	55,00	6	4,979	2,888	12,47	36,00	1,327	0,0010	0,0098	0,138	28.07.2018
11,73648423	48,43285903	>4	18/07/28-15:36:29	WEIZEN	51	1,424	192,90	1,000	478,80	28.07.2018	Ein	5,800	Nein	28,85	15,00	9,703	12564	9,535	12346	Eingang	5,153e-05	0,0090	0,092	0,00	55,00	6	5,126	2,973	10,90	32,40	1,123	0,00087	0,010	0,158	28.07.2018
11,73648115	48,43284603	>4	18/07/28-15:36:29	WEIZEN	52	1,496	188,30	1,000	478,82	28.07.2018	Ein	5,800	Nein	28,44	15,00	9,103	11787	8,946	11583	Eingang	0,00013	0,010	0,087	0,00	57,00	6	5,386	3,124	11,52	36,00	1,266	0,00098	0,010	0,150	28.07.2018
11,73647809	48,43283263	>4	18/07/28-15:36:29	WEIZEN	53	1,506	188,60	1,000	478,84	28.07.2018	Ein	5,800	Nein	28,52	14,90	9,070	11744	8,923	11554	Eingang	-0,00080	0,010	0,087	0,00	57,00	6	5,422	3,145	11,45	36,00	1,262	0,00097	0,010	0,151	28.07.2018
11,73647412	48,43281966	>4	18/07/28-15:36:29	WEIZEN	54	1,496	191,90	1,000	478,86	28.07.2018	Ein	5,800	Nein	28,30	14,90	9,059	11730	8,913	11540	Eingang	-0,00030	0,010	0,087	0,00	61,00	6	5,386	3,124	11,52	36,00	1,272	0,00098	0,010	0,150	28.07.2018
11,73647055	48,43280646	>4	18/07/28-15:36:29	WEIZEN	55	1,556	189,90	1,000	478,88	28.07.2018	Ein	5,800	Nein	29,17	15,00	8,978	11625	8,822	11423	Eingang	-0,00027	0,011	0,082	0,00	65,00	6	5,602	3,249	12,19	39,60	1,358	0,0010	0,010	0,141	28.07.2018
11,73646779	48,43279315	>4	18/07/28-15:36:29	WEIZEN	56	1,557	187,50	1,000	478,92	28.07.2018	Ein	5,800	Nein	28,02	15,00	8,619	11160	8,470	10967	Eingang	-0,00039	0,012	0,075	0,00	73,00	6	5,605	3,251	13,29	43,20	1,542	0,0012	0,010	0,130	28.07.2018
11,73646499	48,43277985	>4	18/07/28-15:36:29	WEIZEN	57	1,549	188,10	1,000	478,96	28.07.2018	Ein	5,800	Nein	31,07	14,90	9,607	12440	9,452	12239	Eingang	-0,00016	0,013	0,069	0,00	73,00	6	5,576	3,234	14,47	46,80	1,506	0,0012	0,011	0,119	28.07.2018
11,73646166	48,43276644	>4	18/07/28-15:36:29	WEIZEN	58	1,583	189,50	1,000	478,98	28.07.2018	Ein	5,800	Nein	29,35	14,90	8,880	11498	8,736	11312	Eingang	-9,213e-05	0,013	0,071	0,00	72,00	6	5,699	3,305	14,16	46,80	1,595	0,0012	0,011	0,122	28.07.2018
11,73645809	48,43275298	>4	18/07/28-15:36:29	WEIZEN	59	1,560	190,10	1,000	479,01	28.07.2018	Ein	5,800	Nein	29,33	15,00	9,004	11659	8,848	11456	Eingang	-0,00044	0,013	0,070	0,00	68,00	6	5,616	3,257	14,37	46,80	1,596	0,0012	0,011	0,120	28.07.2018
11,73645443	48,43273955	>4	18/07/28-15:36:29	WEIZEN	60	1,546	190,30	1,000	479,05	28.07.2018	Ein	5,800	Nein	28,90	15,20	8,953	11593	8,778	11365	Eingang	-0,00017	0,013	0,069	0,00	72,00	6	5,566	3,228	14,50	46,80	1,619	0,0013	0,010	0,119	28.07.2018
11,73645095	48,43272590	>4	18/07/28-15:36:29	WEIZEN	61	1,562	189,50	1,000	479,10	28.07.2018	Ein	5,800	Nein	29,09	14,80	8,918	11547	8,784	11374	Eingang	0,00027	0,013	0,070	0,00	72,00	6	5,623	3,261	14,35	46,80	1,609	0,0012	0,010	0,120	28.07.2018
11,73644764	48,43271239	>4	18/07/28-15:36:29	WEIZEN	62	1,552	189,20	1,000	479,16	28.07.2018	Ein	5,800	Nein	28,39	14,90	8,762	11345	8,620	11161	Eingang	0,00018	0,013	0,069	0,00	72,00	6	5,587	3,241	14,44	46,80	1,648	0,0013	0,010	0,119	28.07.2018
11,73644413	48,43269890	>4	18/07/28-15:36:29	WEIZEN	63	1,563	189,90	1,000	479,21	28.07.2018	Ein	5,800	Nein	28,38	14,80	8,697	11261	8,566	11092	Eingang	-0,00054	0,013	0,070	0,00	72,00	6	5,627	3,264	14,34	46,80	1,649	0,0013	0,010	0,120	28.07.2018
11,73644097	48,43268545	>4	18/07/28-15:36:29	WEIZEN	64	1,572	188,70	1,000	479,24	28.07.2018	Ein	5,800	Nein	29,74	14,60	9,060	11731	8,944	11581	Eingang	-0,00035	0,013	0,070	0,00	72,00	6	5,659	3,282	14,26	46,80	1,574	0,0012	0,011	0,121	28.07.2018
11,73643789	48,43267201	>4	18/07/28-15:36:29	WEIZEN	65	1,562	188,70	1,000	479,29	28.07.2018	Ein	5,800	Nein	29,75	14,70	9,121	11810	8,994	11646	Eingang	9,577e-06	0,013	0,070	0,00	73,00	6	5,623	3,261	14,35	46,80	1,573	0,0012	0,011	0,120	28.07.2018
11,73643482	48,43265845	>4	18/07/28-15:36:29	WEIZEN	66	1,559	188,50	1,000	479,34	28.07.2018	Ein	5,800	Nein	27,29	14,70	8,382	10854	8,266	10703	Eingang	-7,379e-05	0,013	0,070	0,00	73,00	6	5,612	3,255	14,38	46,80	1,715	0,0013	0,0098	0,120	28.07.2018
11,73643188	48,43264488	>4	18/07/28-15:36:29	WEIZEN	67	1,546	188,10	1,000	479,38	28.07.2018	Ein	5,800	Nein	31,19	14,80	9,663	12512	9,518	12324	Eingang	-0,00016	0,013	0,069	0,00	73,00	6	5,566	3,228	14,50	46,80	1,500	0,0012	0,011	0,119	28.07.2018
11,73642860	48,43263125	>4	18/07/28-15:36:29	WEIZEN	68	1,566	189,20	1,000	479,42	28.07.2018	Ein	5,800	Nein	30,64	14,70	9,371	12134	9,241	11965	Eingang	0,00018	0,012	0,076	0,00	68,00	6	5,638	3,270	13,21	43,20	1,410	0,0011	0,011	0,131	28.07.2018
11,73642595	48,43261755	>4	18/07/28-15:36:29	WEIZEN	69	1,551	187,00	1,000	479,46	28.07.2018	Ein	5,800	Nein	33,80	14,70	10,44	13516	10,29	13328	Eingang	-0,00060	0,013	0,069	0,00	72,00	6	5,584	3,238	14,45	46,80	1,384	0,0011	0,012	0,119	28.07.2018
11,73642363	48,43260385	>4	18/07/28-15:36:29	WEIZEN	70	1,663	186,30	1,000	479,52	28.07.2018	Ein	5,800	Nein	28,43	14,60	8,186	10600	8,082	10465	Eingang	0,00030	0,013	0,074	0,00	73,00	6	5,987	3,472	13,48	46,80	1,646	0,0013	0,010	0,128	28.07.2018
11,73642089	48,43258984	>4	18/07/28-15:36:29	WEIZEN	71	1,650	187,50	1,000	479,60	28.07.2018	Ein	5,800	Nein	29,80	14,60	8,650	11200	8,540	11058	Eingang	-0,00046	0,013	0,074	0,00	70,00	6	5,940	3,445	13,58	46,80	1,570	0,0012	0,011	0,127	28.07.2018
11,73641806	48,43257619	>4	18/07/28-15:36:29	WEIZEN	72	1,551	187,90	1,000	479,66	28.07.2018	Ein	5,800	Nein	28,49	14,60	8,797	11391	8,685	11246	Eingang	-0,00039	0,013	0,069	0,00	72,00	6	5,584	3,238	14,45	46,80	1,643	0,0013	0,010	0,119	28.07.2018
11,73641569	48,43256257	>4	18/07/28-15:36:29	WEIZEN	73	1,554	186,40	1,000	479,72	28.07.2018	Ein	5,800	Nein	29,51	14,60	9,096	11777	8,980	11627	Eingang	-7,554e-07	0,013	0,069	0,00	71,00	6	5,594	3,245	14,42	46,80	1,586	0,0012	0,011	0,120	28.07.2018
11,73641305	48,43254892	>4	18/07/28-15:36:29	WEIZEN	74	1,552	187,50	1,000	479,78	28.07.2018	Ein	5,800	Nein	29,03	14,60	8,959	11601	8,845	11453	Eingang	0,00034	0,013	0,069	0,00	72,00	6	5,587	3,241	14,44	46,80	1,612	0,0012	0,010	0,119	28.07.2018
11,73640992	48,43253529	>4	18/07/28-15:36:29	WEIZEN	75	1,556	188,80	1,000	479,83	28.07.2018	Ein	5,800	Nein	29,12	14,80	8,962	11604	8,827	11430	Eingang	-0,00063	0,013	0,069	0,00	70,00	6	5,602	3,249	14,40	46,80	1,607	0,0012	0,010	0,120	28.07.2018
11,73640663	48,43252196	>4	18/07/28-15:36:29	WEIZEN	76	1,559	189,40	1,000	479,89	28.07.2018	Ein	5,800	Nein	29,68	14,70	9,119	11807	8,992	11643	Eingang	-0,00046	0,013	0,070	0,00	74,00	6	5,612	3,255	14,38	46,80	1,577	0,0012	0,011	0,120	28.07.2018
11,73640314	48,43250909	>4	18/07/28-15:36:29	WEIZEN	77	1,552	190,30	1,000	479,95	28.07.2018	Ein	5,800	Nein	28,53	14,70	8,805	11400	8,683	11242	Eingang	-0,00044	0,014	0,064	0,00	70,00	6	5,587	3,241	15,55	50,40	1,766	0,0014	0,010	0,111	28.07.2018
11,73640023	48,43249601	>4	18/07/28-15:36:29	WEIZEN	78	1,562	188,10	1,000	480,04	28.07.2018	Ein	5,800	Nein	28,30	14,60	8,677	11234	8,566	11092	Eingang	-0,00052	0,013	0,070	0,00	72,00	6	5,623	3,261	14,35	46,80	1,654	0,0013	0,010	0,120	28.07.2018
11,73639794	48,43248235	>4	18/07/28-15:36:29	WEIZEN	79	1,549	186,10	1,000	480,12	28.07.2018	Ein	5,800	Nein	28,26	14,80	8,736	11312	8,605	11142	Eingang	-0,00018	0,013	0,069	0,00	72,00	6	5,576	3,234	14,47	46,80	1,656	0,0013	0,010	0,119	28.07.2018
