Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.73120596	48.43330525	I	18/07/28-11:38:09	WEIZEN	5417	1.25	8	1	485.9	2018-07-28	Ein	5.9	Nein	22.2	15.5	8.36	10825	8.167	10575	Eingang	0.00028	127	4.5	2.655	0.008	2018-07-28
11.73120942	48.43332681	I	18/07/28-11:38:09	WEIZEN	5418	1.25	3	1	485.97	2018-07-28	Ein	5.9	Nein	22.24	15.5	8.376	10845	8.182	10595	Eingang	0.00009975	127	4.5	2.655	0.008	2018-07-28
11.73121027	48.43333736	I	18/07/28-11:38:09	WEIZEN	5419	1.222	7.4	1	486.01	2018-07-28	Ein	5.9	Nein	24.64	15.4	9.493	12292	9.285	12022	Eingang	-0.00032	127	4.399	2.596	0.0089	2018-07-28
11.73121237	48.43334818	I	18/07/28-11:38:09	WEIZEN	5420	1.306	10.2	1	486.04	2018-07-28	Ein	5.9	Nein	24.64	15.4	8.882	11501	8.687	11249	Eingang	-0.000006642	127	4.702	2.774	0.0089	2018-07-28
11.73121562	48.43336015	I	18/07/28-11:38:09	WEIZEN	5421	1.306	7.6	1	486.06	2018-07-28	Ein	5.9	Nein	24.7	15.5	8.906	11531	8.7	11265	Eingang	0.00004692	127	4.702	2.774	0.0089	2018-07-28
11.73121813	48.43337267	I	18/07/28-11:38:09	WEIZEN	5422	1.361	4.9	1	486.08	2018-07-28	Ein	5.9	Nein	24.87	15.5	8.604	11140	8.405	10883	Eingang	-0.00037	127	4.9	2.891	0.0089	2018-07-28
11.73121972	48.43338499	I	18/07/28-11:38:09	WEIZEN	5423	1.361	4.3	1	486.1	2018-07-28	Ein	5.9	Nein	24.73	15.6	8.554	11076	8.346	10807	Eingang	-0.00009787	127	4.9	2.891	0.0089	2018-07-28
11.73122112	48.43339755	I	18/07/28-11:38:09	WEIZEN	5424	1.389	5.6	1	486.12	2018-07-28	Ein	5.9	Nein	24.95	15.1	8.456	10949	8.3	10746	Eingang	0.00004333	127	5	2.95	0.009	2018-07-28
11.73122311	48.43341098	I	18/07/28-11:38:09	WEIZEN	5425	1.5	6	1	486.15	2018-07-28	Ein	5.9	Nein	25.29	15.3	7.937	10276	7.771	10063	Eingang	0.00009682	127	5.4	3.186	0.0091	2018-07-28
11.73122516	48.43342393	I	18/07/28-11:38:09	WEIZEN	5426	1.5	4.7	1	486.19	2018-07-28	Ein	5.9	Nein	28.26	15.3	8.87	11484	8.685	11245	Eingang	-0.00042	127	5.4	3.186	0.01	2018-07-28
