Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.64379019	48.40244779	1	18/07/19-11:55:17	WEIZEN	1	1	25	1	484.29	2018-07-19	Ein	5.9	Nein	3.225	13.5	1.518	1966	1.518	1966	Eingang	0.00035	1	3.6	2.124	0.0012	2018-07-19
11.6437962	48.40245634	1	18/07/19-11:55:17	WEIZEN	2	1	26.5	1	484.31	2018-07-19	Ein	5.9	Nein	5.092	13.5	2.397	3104.3	2.397	3104.3	Eingang	0.00056	1	3.6	2.124	0.0018	2018-07-19
11.64380226	48.40246442	1	18/07/19-11:55:17	WEIZEN	3	0.972	35.6	1	484.32	2018-07-19	Ein	5.9	Nein	5.092	13.5	2.467	3193.7	2.467	3193.7	Eingang	0.00055	1	3.499	2.065	0.0018	2018-07-19
11.64381034	48.40247193	1	18/07/19-11:55:17	WEIZEN	4	1.028	45.2	1	484.32	2018-07-19	Ein	5.9	Nein	7.723	13.5	3.537	4579.9	3.537	4579.9	Eingang	0.00062	1	3.701	2.183	0.0028	2018-07-19
11.64382054	48.40247865	1	18/07/19-11:55:17	WEIZEN	5	1.028	43.7	1	484.3	2018-07-19	Ein	5.9	Nein	8.614	13.5	3.945	5108.4	3.945	5108.4	Eingang	0.0005	1	3.701	2.183	0.0031	2018-07-19
11.64383001	48.40248524	1	18/07/19-11:55:17	WEIZEN	6	1	38.7	1	484.33	2018-07-19	Ein	5.9	Nein	9.972	13.5	4.695	6079.2	4.695	6079.2	Eingang	0.00019	1	3.6	2.124	0.0036	2018-07-19
11.6438383	48.40249211	1	18/07/19-11:55:17	WEIZEN	7	1.028	39.8	1	484.39	2018-07-19	Ein	5.9	Nein	11.25	13.5	5.15	6668.6	5.15	6668.6	Eingang	0.00045	1	3.701	2.183	0.004	2018-07-19
11.64384637	48.40249854	1	18/07/19-11:55:17	WEIZEN	8	1	45.3	1	484.46	2018-07-19	Ein	5.9	Nein	12.09	13.5	5.694	7372.7	5.694	7372.7	Eingang	0.00036	1	3.6	2.124	0.0043	2018-07-19
11.64385529	48.40250442	1	18/07/19-11:55:17	WEIZEN	9	1	36.9	1	484.48	2018-07-19	Ein	5.9	Nein	13.28	13.5	6.253	8097	6.253	8097	Eingang	0.00034	1	3.6	2.124	0.0048	2018-07-19
11.64386358	48.40251174	1	18/07/19-11:55:17	WEIZEN	10	1	41.3	1	484.5	2018-07-19	Ein	5.9	Nein	13.66	13.5	6.433	8329.8	6.433	8329.8	Eingang	0.00005057	1	3.6	2.124	0.0049	2018-07-19
11.64387245	48.40251846	1	18/07/19-11:55:17	WEIZEN	11	0.972	44.8	1	484.52	2018-07-19	Ein	5.9	Nein	14.68	13.5	7.112	9208.5	7.112	9208.5	Eingang	0.00075	1	3.499	2.065	0.0053	2018-07-19
11.64388218	48.40252496	1	18/07/19-11:55:17	WEIZEN	12	1	36.6	1	484.52	2018-07-19	Ein	5.9	Nein	15.49	13.5	7.292	9442.2	7.292	9442.2	Eingang	-0.00032	1	3.6	2.124	0.0056	2018-07-19
11.64389076	48.40253265	1	18/07/19-11:55:17	WEIZEN	13	1.083	27.5	1	484.56	2018-07-19	Ein	5.9	Nein	14.81	13.5	6.438	8336.3	6.438	8336.3	Eingang	0.00016	1	3.899	2.3	0.0053	2018-07-19
11.64389765	48.40254144	1	18/07/19-11:55:17	WEIZEN	14	1.139	26.5	1	484.65	2018-07-19	Ein	5.9	Nein	14.98	13.5	6.192	8017.3	6.192	8017.3	Eingang	-0.00001512	1	4.1	2.419	0.0054	2018-07-19
11.64390454	48.40255062	1	18/07/19-11:55:17	WEIZEN	15	1.139	28.8	1	484.71	2018-07-19	Ein	5.9	Nein	15.15	13.5	6.262	8108.2	6.262	8108.2	Eingang	0.00049	1	4.1	2.419	0.0054	2018-07-19
11.64391188	48.40255948	1	18/07/19-11:55:17	WEIZEN	16	1.139	30.2	1	484.76	2018-07-19	Ein	5.9	Nein	14.94	13.5	6.174	7994.6	6.174	7994.6	Eingang	-0.00025	1	4.1	2.419	0.0054	2018-07-19
11.64391897	48.40256758	1	18/07/19-11:55:17	WEIZEN	17	1.139	30.1	1	484.81	2018-07-19	Ein	5.9	Nein	15.19	13.5	6.28	8130.9	6.28	8130.9	Eingang	0.00002756	1	4.1	2.419	0.0055	2018-07-19
11.64392629	48.40257595	1	18/07/19-11:55:17	WEIZEN	18	1.139	28.8	1	484.88	2018-07-19	Ein	5.9	Nein	15.19	13.5	6.28	8130.9	6.28	8130.9	Eingang	-0.0001	1	4.1	2.419	0.0055	2018-07-19
11.64393398	48.40258525	1	18/07/19-11:55:17	WEIZEN	19	1.222	29.8	1	484.95	2018-07-19	Ein	5.9	Nein	14.68	13.5	5.657	7324.6	5.657	7324.6	Eingang	0.00039	1	4.399	2.596	0.0053	2018-07-19
11.64394294	48.40259562	1	18/07/19-11:55:17	WEIZEN	20	1.306	35.4	1	484.98	2018-07-19	Ein	5.9	Nein	15.11	13.5	5.446	7051.6	5.446	7051.6	Eingang	-0.00007761	1	4.702	2.774	0.0054	2018-07-19
11.64395309	48.4026051	1	18/07/19-11:55:17	WEIZEN	21	1.333	37	1	485.02	2018-07-19	Ein	5.9	Nein	16.3	13.5	5.755	7452.1	5.755	7452.1	Eingang	0.0000496	1	4.799	2.831	0.0059	2018-07-19
11.64396388	48.4026146	1	18/07/19-11:55:17	WEIZEN	22	1.361	34.7	1	485.1	2018-07-19	Ein	5.9	Nein	16	13.5	5.534	7165.8	5.534	7165.8	Eingang	-0.00012	1	4.9	2.891	0.0058	2018-07-19
11.64397401	48.40262431	1	18/07/19-11:55:17	WEIZEN	23	1.333	39	1	485.16	2018-07-19	Ein	5.9	Nein	15.96	13.5	5.635	7296.9	5.635	7296.9	Eingang	0.00025	1	4.799	2.831	0.0057	2018-07-19
11.64398549	48.40263375	1	18/07/19-11:55:17	WEIZEN	24	1.361	40.2	1	485.23	2018-07-19	Ein	5.9	Nein	16.25	13.5	5.622	7279.8	5.622	7279.8	Eingang	0.00053	1	4.9	2.891	0.0058	2018-07-19
11.64399688	48.4026427	1	18/07/19-11:55:17	WEIZEN	25	1.361	37.9	1	485.33	2018-07-19	Ein	5.9	Nein	17.57	13.5	6.077	7869	6.077	7869	Eingang	-0.00015	1	4.9	2.891	0.0063	2018-07-19
11.64400793	48.40265213	1	18/07/19-11:55:17	WEIZEN	26	1.361	39	1	485.46	2018-07-19	Ein	5.9	Nein	16.8	13.5	5.813	7526.9	5.813	7526.9	Eingang	0.0006	1	4.9	2.891	0.006	2018-07-19
11.64401959	48.40266168	1	18/07/19-11:55:17	WEIZEN	27	1.444	39.9	1	485.58	2018-07-19	Ein	5.9	Nein	16.59	13.5	5.41	7004.7	5.41	7004.7	Eingang	0.00009614	1	5.198	3.067	0.006	2018-07-19
11.64403196	48.4026715	1	18/07/19-11:55:17	WEIZEN	28	1.444	39.6	1	485.68	2018-07-19	Ein	5.9	Nein	14.3	13.5	4.663	6037.3	4.663	6037.3	Eingang	0.00009613	1	5.198	3.067	0.0051	2018-07-19
11.64404409	48.40268124	1	18/07/19-11:55:17	WEIZEN	29	1.444	44	1	485.77	2018-07-19	Ein	5.9	Nein	13.79	13.5	4.497	5822.3	4.497	5822.3	Eingang	0.0005	1	5.198	3.067	0.005	2018-07-19
11.64405747	48.40269043	1	18/07/19-11:55:17	WEIZEN	30	1.444	47.6	1	485.83	2018-07-19	Ein	5.9	Nein	14.65	3.4	4.776	6184.6	4.776	6184.6	Eingang	0.0006	1	5.198	3.067	0.0053	2018-07-19
11.64407157	48.40269897	1	18/07/19-11:55:17	WEIZEN	31	1.472	41.3	1	485.87	2018-07-19	Ein	5.9	Nein	15.02	3.8	4.804	6219.8	4.804	6219.8	Eingang	0.00005038	1	5.299	3.127	0.0054	2018-07-19
11.64408387	48.40270826	1	18/07/19-11:55:17	WEIZEN	32	1.444	42.2	1	485.96	2018-07-19	Ein	5.9	Nein	14.94	4.1	4.872	6307.9	4.872	6307.9	Eingang	-0.00032	1	5.198	3.067	0.0054	2018-07-19
11.64409611	48.40271726	1	18/07/19-11:55:17	WEIZEN	33	1.472	53.5	1	486.08	2018-07-19	Ein	5.9	Nein	15.15	4.3	4.845	6273.2	4.845	6273.2	Eingang	0.0002	1	5.299	3.127	0.0054	2018-07-19
11.64411168	48.40272494	1	18/07/19-11:55:17	WEIZEN	34	1.472	47.7	1	486.19	2018-07-19	Ein	5.9	Nein	14.04	4.5	4.49	5814.3	4.49	5814.3	Eingang	0.00003553	1	5.299	3.127	0.005	2018-07-19
11.64412578	48.40273347	1	18/07/19-11:55:17	WEIZEN	35	1.472	47.9	1	486.29	2018-07-19	Ein	5.9	Nein	14.65	4.7	4.687	6068.4	4.687	6068.4	Eingang	0.00011	1	5.299	3.127	0.0053	2018-07-19
11.6441401	48.40274205	1	18/07/19-11:55:17	WEIZEN	36	1.472	57.5	1	486.38	2018-07-19	Ein	5.9	Nein	15.12	5	4.836	6261.2	4.836	6261.2	Eingang	0.00024	1	5.299	3.127	0.0054	2018-07-19
11.64415661	48.40274904	1	18/07/19-11:55:17	WEIZEN	37	1.472	56.4	1	486.44	2018-07-19	Ein	5.9	Nein	14.65	5.2	4.685	6065.8	4.685	6065.8	Eingang	0.00012	1	5.299	3.127	0.0053	2018-07-19
11.64417391	48.40275666	1	18/07/19-11:55:17	WEIZEN	38	1.556	57.8	1	486.49	2018-07-19	Ein	5.9	Nein	15.57	5.8	4.712	6100.9	4.712	6100.9	Eingang	-0.00042	1	5.602	3.305	0.0056	2018-07-19
11.64419139	48.40276399	1	18/07/19-11:55:17	WEIZEN	39	1.556	63.6	1	486.54	2018-07-19	Ein	5.9	Nein	14.87	6.1	4.499	5824.8	4.499	5824.8	Eingang	0.00056	1	5.602	3.305	0.0053	2018-07-19
11.64420962	48.40276998	1	18/07/19-11:55:17	WEIZEN	40	1.556	65.6	1	486.62	2018-07-19	Ein	5.9	Nein	15.32	6.5	4.634	6000.7	4.634	6000.7	Eingang	-0.0000489	1	5.602	3.305	0.0055	2018-07-19
11.64422768	48.40277542	1	18/07/19-11:55:17	WEIZEN	41	1.556	66	1	486.72	2018-07-19	Ein	5.9	Nein	15.14	6.9	4.581	5931.4	4.581	5931.4	Eingang	0.00081	1	5.602	3.305	0.0054	2018-07-19
11.64424631	48.40278092	1	18/07/19-11:55:17	WEIZEN	42	1.583	69.5	1	486.81	2018-07-19	Ein	5.9	Nein	15.28	7.2	4.546	5886.2	4.546	5886.2	Eingang	0.00024	1	5.699	3.362	0.0055	2018-07-19
11.64426572	48.40278575	1	18/07/19-11:55:17	WEIZEN	43	1.556	70.5	1	486.89	2018-07-19	Ein	5.9	Nein	14.8	7.6	4.478	5797.6	4.478	5797.6	Eingang	0.00025	1	5.602	3.305	0.0053	2018-07-19
11.64428565	48.40279044	1	18/07/19-11:55:17	WEIZEN	44	1.556	68.3	1	486.98	2018-07-19	Ein	5.9	Nein	14.85	7.9	4.495	5819.8	4.495	5819.8	Eingang	0.00039	1	5.602	3.305	0.0053	2018-07-19
11.64430454	48.40279542	1	18/07/19-11:55:17	WEIZEN	45	1.556	68.9	1	487.05	2018-07-19	Ein	5.9	Nein	14.99	8.3	4.535	5872.2	4.535	5872.2	Eingang	0.00064	1	5.602	3.305	0.0054	2018-07-19
11.64432405	48.40280041	1	18/07/19-11:55:17	WEIZEN	46	1.556	72.1	1	487.1	2018-07-19	Ein	5.9	Nein	15.06	8.5	4.555	5898.3	4.555	5898.3	Eingang	-0.00017	1	5.602	3.305	0.0054	2018-07-19
11.64434436	48.40280478	1	18/07/19-11:55:17	WEIZEN	47	1.583	74.2	1	487.13	2018-07-19	Ein	5.9	Nein	15.91	8.7	4.733	6127.9	4.733	6127.9	Eingang	0.00056	1	5.699	3.362	0.0057	2018-07-19
11.64436576	48.4028088	1	18/07/19-11:55:17	WEIZEN	48	1.583	76.9	1	487.14	2018-07-19	Ein	5.9	Nein	15.66	9	4.657	6030.2	4.657	6030.2	Eingang	0.00052	1	5.699	3.362	0.0056	2018-07-19
11.64438649	48.402812	1	18/07/19-11:55:17	WEIZEN	49	1.611	74.8	1	487.15	2018-07-19	Ein	5.9	Nein	17.06	9.4	4.985	6454.4	4.985	6454.4	Eingang	-0.00027	1	5.8	3.422	0.0061	2018-07-19
11.64440723	48.40281575	1	18/07/19-11:55:17	WEIZEN	50	1.611	71.8	1	487.23	2018-07-19	Ein	5.9	Nein	17.37	9.7	5.076	6572.4	5.076	6572.4	Eingang	0.00058	1	5.8	3.422	0.0062	2018-07-19
11.64442753	48.40282016	1	18/07/19-11:55:17	WEIZEN	51	1.639	74.1	1	487.29	2018-07-19	Ein	5.9	Nein	18.62	10.1	5.35	6926.9	5.35	6926.9	Eingang	0.0000271	1	5.9	3.481	0.0067	2018-07-19
11.64444811	48.40282406	1	18/07/19-11:55:17	WEIZEN	52	1.611	79.9	1	487.34	2018-07-19	Ein	5.9	Nein	17.47	10.3	5.105	6609.5	5.105	6609.5	Eingang	0.00016	1	5.8	3.422	0.0063	2018-07-19
11.64446929	48.40282657	1	18/07/19-11:55:17	WEIZEN	53	1.639	80.9	1	487.39	2018-07-19	Ein	5.9	Nein	17.47	10.3	5.017	6496.6	5.017	6496.6	Eingang	0.00033	1	5.9	3.481	0.0063	2018-07-19
11.64449064	48.40282883	1	18/07/19-11:55:17	WEIZEN	54	1.639	81.1	1	487.43	2018-07-19	Ein	5.9	Nein	18.33	10.7	5.264	6816	5.264	6816	Eingang	0.00076	1	5.9	3.481	0.0066	2018-07-19
11.64451215	48.40283106	1	18/07/19-11:55:17	WEIZEN	55	1.639	81	1	487.45	2018-07-19	Ein	5.9	Nein	17.49	11.1	5.025	6506.9	5.025	6506.9	Eingang	0.00087	1	5.9	3.481	0.0063	2018-07-19
11.64453347	48.4028333	1	18/07/19-11:55:17	WEIZEN	56	1.639	80.9	1	487.51	2018-07-19	Ein	5.9	Nein	16.82	11.3	4.832	6256.7	4.832	6256.7	Eingang	-0.00022	1	5.9	3.481	0.0061	2018-07-19
11.64455495	48.40283557	1	18/07/19-11:55:17	WEIZEN	57	1.667	83	1	487.58	2018-07-19	Ein	5.9	Nein	17.53	11.5	4.951	6410.3	4.951	6410.3	Eingang	-0.00023	1	6.001	3.541	0.0063	2018-07-19
11.64457687	48.40283736	1	18/07/19-11:55:17	WEIZEN	58	1.667	81.6	1	487.62	2018-07-19	Ein	5.9	Nein	16.48	11.6	4.655	6027.9	4.655	6027.9	Eingang	0.00071	1	6.001	3.541	0.0059	2018-07-19
11.64459848	48.40283947	1	18/07/19-11:55:17	WEIZEN	59	1.667	81	1	487.68	2018-07-19	Ein	5.9	Nein	15.94	11.8	4.503	5830.4	4.503	5830.4	Eingang	0.00087	1	6.001	3.541	0.0057	2018-07-19
11.64462038	48.40284176	1	18/07/19-11:55:17	WEIZEN	60	1.667	83.1	1	487.74	2018-07-19	Ein	5.9	Nein	15.83	12	4.472	5790.4	4.472	5790.4	Eingang	0.00091	1	6.001	3.541	0.0057	2018-07-19
11.64464256	48.40284355	1	18/07/19-11:55:17	WEIZEN	61	1.667	83.6	1	487.78	2018-07-19	Ein	5.9	Nein	16.21	12.1	4.578	5927.3	4.578	5927.3	Eingang	0.00023	1	6.001	3.541	0.0058	2018-07-19
11.64466479	48.40284522	1	18/07/19-11:55:17	WEIZEN	62	1.667	84.2	1	487.78	2018-07-19	Ein	5.9	Nein	14.84	12.1	4.19	5425.5	4.19	5425.5	Eingang	0.00075	1	6.001	3.541	0.0053	2018-07-19
11.64468699	48.4028467	1	18/07/19-11:55:17	WEIZEN	63	1.639	84.2	1	487.81	2018-07-19	Ein	5.9	Nein	15.03	12.3	4.317	5589.6	4.317	5589.6	Eingang	0.0002	1	5.9	3.481	0.0054	2018-07-19
11.64470933	48.40284821	1	18/07/19-11:55:17	WEIZEN	64	1.639	81.3	1	487.86	2018-07-19	Ein	5.9	Nein	14.3	12.3	4.108	5318.9	4.108	5318.9	Eingang	-0.00034	1	5.9	3.481	0.0051	2018-07-19
11.64473195	48.4028505	1	18/07/19-11:55:17	WEIZEN	65	1.639	80.6	1	487.9	2018-07-19	Ein	5.9	Nein	14.47	12.3	4.157	5382.6	4.157	5382.6	Eingang	0.00033	1	5.9	3.481	0.0052	2018-07-19
11.64475382	48.4028529	1	18/07/19-11:55:17	WEIZEN	66	1.667	80.2	1	487.98	2018-07-19	Ein	5.9	Nein	13.82	12.4	3.903	5053.6	3.903	5053.6	Eingang	0.00045	1	6.001	3.541	0.005	2018-07-19
11.64477483	48.4028553	1	18/07/19-11:55:17	WEIZEN	67	1.667	82.5	1	488.04	2018-07-19	Ein	5.9	Nein	13.82	12.4	3.903	5053.6	3.903	5053.6	Eingang	0.0005	1	6.001	3.541	0.005	2018-07-19
11.64479702	48.40285725	1	18/07/19-11:55:17	WEIZEN	68	1.639	86.4	1	488.05	2018-07-19	Ein	5.9	Nein	13.38	12.5	3.844	4977.1	3.844	4977.1	Eingang	0.00041	1	5.9	3.481	0.0048	2018-07-19
11.64481955	48.40285818	1	18/07/19-11:55:17	WEIZEN	69	1.639	84.9	1	488.08	2018-07-19	Ein	5.9	Nein	13.12	12.5	3.77	4881.7	3.77	4881.7	Eingang	0.00061	1	5.9	3.481	0.0047	2018-07-19
11.64484229	48.40285954	1	18/07/19-11:55:17	WEIZEN	70	1.694	81.6	1	488.11	2018-07-19	Ein	5.9	Nein	14.78	12.6	4.108	5319.3	4.108	5319.3	Eingang	0.00016	1	6.098	3.598	0.0053	2018-07-19
11.64486444	48.40286169	1	18/07/19-11:55:17	WEIZEN	71	1.722	83.2	1	488.13	2018-07-19	Ein	5.9	Nein	14.56	12.7	3.98	5153.3	3.98	5153.3	Eingang	-0.00023	1	6.199	3.658	0.0052	2018-07-19
11.6448867	48.40286344	1	18/07/19-11:55:17	WEIZEN	72	1.722	82.5	1	488.17	2018-07-19	Ein	5.9	Nein	14	12.7	3.828	4956.9	3.828	4956.9	Eingang	-0.00065	1	6.199	3.658	0.005	2018-07-19
11.64490891	48.4028654	1	18/07/19-11:55:17	WEIZEN	73	1.639	79.5	1	488.2	2018-07-19	Ein	5.9	Nein	13.36	12.7	3.838	4969.7	3.838	4969.7	Eingang	0.00077	1	5.9	3.481	0.0048	2018-07-19
11.64493146	48.40286818	1	18/07/19-11:55:17	WEIZEN	74	1.694	80.6	1	488.21	2018-07-19	Ein	5.9	Nein	12.64	12.7	3.512	4547.2	3.512	4547.2	Eingang	-0.0001	1	6.098	3.598	0.0045	2018-07-19
11.64495305	48.40287056	1	18/07/19-11:55:17	WEIZEN	75	1.639	79.6	1	488.25	2018-07-19	Ein	5.9	Nein	13.62	12.7	3.912	5065	3.912	5065	Eingang	0.00009026	1	5.9	3.481	0.0049	2018-07-19
11.64497487	48.40287323	1	18/07/19-11:55:17	WEIZEN	76	1.667	76.1	1	488.26	2018-07-19	Ein	5.9	Nein	13.26	12.9	3.744	4847.8	3.744	4847.8	Eingang	0.00024	1	6.001	3.541	0.0048	2018-07-19
11.64499683	48.40287685	1	18/07/19-11:55:17	WEIZEN	77	1.639	79.1	1	488.25	2018-07-19	Ein	5.9	Nein	14.49	12.9	4.163	5390.4	4.163	5390.4	Eingang	-0.00025	1	5.9	3.481	0.0052	2018-07-19
11.64501956	48.40287977	1	18/07/19-11:55:17	WEIZEN	78	1.639	79.9	1	488.23	2018-07-19	Ein	5.9	Nein	14.41	12.9	4.139	5358.7	4.139	5358.7	Eingang	-0.00052	1	5.9	3.481	0.0052	2018-07-19
