Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
11,66558622	48,42426397	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1541	1,497	1,400	1,000	474,66	02.07.2018	Ein	5,800	Nein	20,38	13,30	6,521	10554	6,521	10554	Eingang	0,150	0,0090	0,096	0,00	55,00	41	5,389	3,126	10,37	32,40	1,590	0,00098	0,0092	0,166	02.07.2018
11,66558701	48,42427718	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1542	1,545	2,400	1,000	474,63	02.07.2018	Ein	5,800	Nein	19,77	13,60	6,128	9917,7	6,128	9917,7	Eingang	0,150	0,0090	0,100	0,00	54,00	41	5,562	3,226	10,04	32,40	1,639	0,0010	0,0089	0,172	02.07.2018
11,66558831	48,42429034	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1543	1,471	4,000	1,000	474,61	02.07.2018	Ein	5,800	Nein	19,58	13,40	6,373	10315	6,373	10315	Eingang	0,150	0,0090	0,095	0,00	52,00	41	5,296	3,071	10,55	32,40	1,655	0,0010	0,0088	0,163	02.07.2018
11,66558967	48,42430349	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1544	1,503	3,900	1,000	474,60	02.07.2018	Ein	5,800	Nein	20,08	13,60	6,399	10358	6,399	10358	Eingang	0,150	0,0090	0,097	0,00	56,00	41	5,411	3,138	10,32	32,40	1,613	0,00100	0,0090	0,167	02.07.2018
11,66559029	48,42431662	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1545	1,497	1,500	1,000	474,58	02.07.2018	Ein	5,800	Nein	19,88	13,50	6,359	10292	6,359	10292	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,389	3,126	10,37	32,40	1,630	0,0010	0,0089	0,166	02.07.2018
11,66559096	48,42432978	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1546	1,499	2,000	1,000	474,55	02.07.2018	Ein	5,800	Nein	19,09	13,50	6,098	9870,1	6,098	9870,1	Eingang	0,151	0,0090	0,097	0,00	54,00	41	5,396	3,130	10,35	32,40	1,697	0,0010	0,0086	0,167	02.07.2018
11,66559208	48,42434302	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1547	1,502	3,400	1,000	474,52	02.07.2018	Ein	5,800	Nein	19,94	13,30	6,358	10290	6,358	10290	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,407	3,136	10,33	32,40	1,625	0,0010	0,0090	0,167	02.07.2018
11,66559286	48,42435627	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1548	1,512	2,100	1,000	474,49	02.07.2018	Ein	5,800	Nein	19,65	13,10	6,225	10075	6,225	10075	Eingang	0,150	0,0090	0,097	0,00	54,00	41	5,443	3,157	10,26	32,40	1,649	0,0010	0,0088	0,168	02.07.2018
11,66559369	48,42436943	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1549	1,515	2,400	1,000	474,45	02.07.2018	Ein	5,800	Nein	20,94	13,20	6,618	10711	6,618	10711	Eingang	0,150	0,0090	0,098	0,00	52,00	41	5,454	3,163	10,24	32,40	1,548	0,00096	0,0094	0,168	02.07.2018
11,66559478	48,42438257	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1550	1,470	3,300	1,000	474,42	02.07.2018	Ein	5,800	Nein	21,89	13,00	7,131	11541	7,131	11541	Eingang	0,151	0,0090	0,095	0,00	55,00	41	5,292	3,069	10,56	32,40	1,480	0,00091	0,0098	0,163	02.07.2018
11,66559577	48,42439569	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1551	1,505	2,800	1,000	474,38	02.07.2018	Ein	5,800	Nein	21,98	13,40	6,994	11320	6,994	11320	Eingang	0,150	0,0090	0,097	0,00	52,00	41	5,418	3,142	10,31	32,40	1,474	0,00091	0,0099	0,167	02.07.2018
11,66559645	48,42440865	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1552	1,491	1,900	1,000	474,35	02.07.2018	Ein	5,800	Nein	22,25	13,50	7,146	11566	7,146	11566	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,368	3,113	10,41	32,40	1,456	0,00090	0,010	0,166	02.07.2018
11,66559736	48,42442169	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1553	1,514	2,800	1,000	474,30	02.07.2018	Ein	5,800	Nein	20,79	13,30	6,577	10646	6,577	10646	Eingang	0,150	0,0090	0,098	0,00	55,00	41	5,450	3,161	10,25	32,40	1,558	0,00096	0,0093	0,168	02.07.2018
11,66559899	48,42443477	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1554	1,502	5,000	1,000	474,27	02.07.2018	Ein	5,800	Nein	21,09	13,20	6,726	10886	6,726	10886	Eingang	0,150	0,0090	0,097	0,00	55,00	41	5,407	3,136	10,33	32,40	1,536	0,00095	0,0095	0,167	02.07.2018
11,66560052	48,42444787	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1555	1,503	4,300	1,000	474,24	02.07.2018	Ein	5,800	Nein	21,16	13,20	6,742	10911	6,742	10911	Eingang	0,150	0,010	0,087	0,00	51,00	41	5,411	3,138	11,47	36,00	1,702	0,0011	0,0095	0,150	02.07.2018
11,66560157	48,42446093	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1556	1,493	2,900	1,000	474,20	02.07.2018	Ein	5,800	Nein	21,33	13,10	6,843	11075	6,843	11075	Eingang	0,150	0,0090	0,096	0,00	54,00	41	5,375	3,117	10,39	32,40	1,519	0,00094	0,0096	0,166	02.07.2018
